,Name,Gender,Age,Destination_Category,Temperature,Budget,Purpose,Num_of_People,Families,Duration,Travel Months,Transportation,Hobby,Language
6302,Alfred Patel,Male,58,Island,Cold,Low,Leisure,3,0,11,August,Airplane,Drawing,FR
6303,Matthew Allen,Male,46,Village,Hot,High,Leisure,2,0,10,August,Car,Photography,FR
6304,William Nelson,Male,31,Village,Warm,Low,Leisure,1,0,11,August,Train,Gaming,ZH
6305,Michael Fisher,Female,30,Winery,Cold,High,Leisure,1,1,5,July,Ferry,Climbing,EN
6306,Robert Sanchez,Male,37,Island,Cold,Low,Business,1,0,1,July,Train,Photography,ZH
6307,Elizabeth Hall,Male,50,Island,Cold,High,Business,1,1,3,June,Ferry,Climbing,ZH
6308,Karen Taylor,Male,29,Village,Cold,High,Leisure,3,1,2,August,Ferry,Photography,FR
6309,Timothy Archer,Male,45,Mountain,Hot,High,Business,2,0,13,June,Ferry,Drawing,EN
6310,Susan Thompson,Female,58,Spa Retreat,Hot,Medium,Leisure,2,0,8,July,Bus,Gaming,FR
6311,Elizabeth Johnson,Male,45,Lake,Warm,Low,Business,2,0,5,June,Ferry,Climbing,EN
6312,Mr. Peter Smith IV,Male,53,Countryside,Warm,High,Business,5,1,9,July,Airplane,Gaming,EN
6313,Amber Clark,Female,52,Mountain,Hot,Low,Business,1,1,1,July,Car,Gaming,EN
6314,Tammy Mclaughlin,Female,20,Countryside,Hot,High,Leisure,5,0,11,June,Airplane,Climbing,EN
6315,Christopher Alvarado,Male,46,Ski Resort,Cold,High,Leisure,2,1,11,July,Train,Drawing,EN
6316,Lawrence Wilson,Male,30,Lake,Cold,Low,Business,1,1,10,June,Ferry,Climbing,FR
6317,Michael Manning,Female,45,Lake,Warm,Medium,Business,4,0,2,July,Train,Drawing,EN
6318,Barbara Vaughn,Female,42,Ski Resort,Warm,Medium,Leisure,2,1,13,August,Train,Photography,FR
6319,Brenda Douglas,Female,42,Village,Hot,High,Leisure,4,1,4,August,Train,Gaming,ZH
6320,Justin Ramirez,Female,19,Mountain,Hot,Low,Business,3,0,3,June,Airplane,Climbing,FR
6321,Philip Johnson,Male,53,Ski Resort,Warm,Low,Business,4,0,7,August,Car,Gaming,FR
6322,Noah Greer DDS,Male,26,City,Cold,Low,Leisure,3,1,8,July,Bus,Photography,ZH
6323,Shane Cunningham,Female,37,Island,Hot,Low,Business,1,0,12,July,Ferry,Climbing,EN
6324,Grace Deleon,Male,31,Spa Retreat,Warm,Medium,Leisure,2,0,4,August,Car,Drawing,ZH
6325,Rebecca Mathews,Male,24,Lake,Cold,High,Business,1,0,8,June,Airplane,Gaming,ZH
6326,Stephen Harris,Male,34,Ski Resort,Warm,Low,Leisure,4,1,10,August,Train,Gaming,ZH
6327,Donald Strickland,Female,38,Mountain,Cold,Low,Leisure,3,1,1,August,Airplane,Gaming,EN
6328,Andrew Olson,Male,42,Photography Expedition,Warm,Medium,Leisure,3,0,5,July,Train,Gaming,FR
6329,Robert Campos,Male,40,Village,Cold,High,Business,5,0,8,July,Train,Drawing,ZH
6330,Stephanie Phillips,Male,23,City,Warm,Medium,Business,2,1,6,June,Bus,Drawing,EN
6331,Joseph Mitchell,Male,38,Mountain,Cold,High,Leisure,3,0,2,June,Car,Climbing,EN
6332,Tanya Hammond,Male,27,Spa Retreat,Hot,High,Leisure,5,1,6,July,Airplane,Photography,EN
6333,David Smith,Male,61,Countryside,Hot,Medium,Leisure,3,1,3,June,Airplane,Photography,ZH
6334,Justin Brown,Male,56,Island,Hot,High,Business,1,0,10,July,Ferry,Drawing,ZH
6335,Megan Howell,Male,52,Island,Warm,High,Leisure,2,1,6,August,Train,Drawing,ZH
6336,Sabrina Davis,Male,50,City,Warm,Low,Leisure,2,1,8,June,Ferry,Drawing,FR
6337,Sandra Lynn,Female,38,Winery,Cold,Medium,Business,3,0,11,June,Bus,Gaming,EN
6338,Jasmin Wright,Male,22,Spa Retreat,Hot,Low,Leisure,2,0,5,June,Car,Climbing,ZH
6339,Paul Lewis Jr.,Female,50,Spa Retreat,Cold,High,Business,1,1,5,June,Ferry,Gaming,EN
6340,Valerie Young,Female,63,Lake,Warm,Medium,Business,1,0,13,July,Ferry,Gaming,ZH
6341,Brandon Brown,Female,24,Mountain,Warm,Low,Business,1,1,3,July,Train,Climbing,FR
6342,Denise Brown,Female,44,Lake,Hot,Medium,Business,5,1,2,July,Bus,Drawing,FR
6343,David Ferguson,Male,32,Ski Resort,Cold,Medium,Leisure,4,1,2,June,Ferry,Drawing,FR
6344,Damon Taylor,Male,43,Photography Expedition,Hot,Medium,Leisure,4,0,7,June,Train,Drawing,ZH
6345,Mackenzie Ramirez,Male,21,Island,Cold,Medium,Business,3,0,13,July,Ferry,Drawing,EN
6346,Danielle Meza,Male,28,Village,Cold,Low,Leisure,4,1,4,August,Train,Photography,ZH
6347,Caroline Tate,Male,32,Village,Warm,High,Business,2,1,9,July,Car,Drawing,FR
6348,Emily Wright,Male,36,Winery,Hot,Medium,Business,1,1,8,July,Train,Drawing,FR
6349,Mark Hayes,Female,58,Photography Expedition,Hot,High,Business,2,0,12,August,Train,Gaming,ZH
6350,Kelly Thompson,Male,47,Island,Hot,High,Leisure,5,1,12,July,Ferry,Photography,FR
6351,Daniel Little,Female,59,Ski Resort,Hot,Low,Business,3,0,8,August,Bus,Drawing,FR
6352,Eric Bailey,Male,58,Village,Hot,Medium,Business,3,0,12,July,Airplane,Climbing,ZH
6353,Matthew Cooper,Male,31,Countryside,Cold,Low,Leisure,3,0,6,June,Bus,Gaming,FR
6354,Daniel Cooper,Male,31,Winery,Hot,High,Business,3,1,2,August,Bus,Climbing,ZH
6355,Joanna Love,Female,54,Mountain,Warm,Medium,Leisure,2,1,3,June,Airplane,Drawing,ZH
6356,Jeffrey Lee,Female,33,Spa Retreat,Cold,Low,Leisure,2,1,9,June,Train,Photography,FR
6357,Eric Nash,Female,58,City,Hot,Low,Business,3,1,11,June,Bus,Gaming,FR
6358,David Gray,Female,18,Village,Warm,High,Business,4,0,11,August,Bus,Photography,EN
6359,Kristina Torres,Female,50,Winery,Hot,Medium,Business,5,1,8,June,Train,Drawing,FR
6360,Gabrielle West,Female,39,Winery,Hot,High,Leisure,2,0,10,August,Train,Drawing,ZH
6361,Justin Foster,Female,30,Village,Warm,Low,Leisure,3,0,6,June,Bus,Drawing,ZH
6362,Bryan Schmidt,Male,60,Spa Retreat,Hot,Low,Business,5,0,10,June,Bus,Drawing,FR
6363,Wendy Hill DVM,Male,64,Countryside,Hot,Medium,Business,2,1,11,July,Bus,Photography,FR
6364,Robert Jensen,Male,23,Ski Resort,Warm,Medium,Business,4,0,4,June,Bus,Climbing,FR
6365,Kelly Pierce,Female,44,Winery,Warm,Low,Leisure,2,0,2,August,Car,Photography,ZH
6366,Michael Mullins,Female,64,Ski Resort,Cold,Medium,Leisure,4,1,9,June,Train,Climbing,ZH
6367,Pamela Barnes,Female,53,Photography Expedition,Warm,Medium,Business,3,0,2,June,Bus,Photography,ZH
6368,Shawn Garcia,Female,30,Ski Resort,Hot,High,Leisure,3,0,1,July,Bus,Climbing,ZH
6369,Carl Smith,Female,39,Lake,Cold,Low,Leisure,1,0,1,August,Airplane,Climbing,EN
6370,April Curtis,Male,47,Lake,Hot,Medium,Business,1,1,7,June,Ferry,Gaming,FR
6371,Kellie Snyder,Female,62,Mountain,Cold,Low,Business,4,0,2,August,Train,Climbing,FR
6372,Diana Garcia,Male,61,Winery,Cold,High,Leisure,3,1,11,August,Bus,Photography,ZH
6373,James Murphy,Female,48,Ski Resort,Warm,High,Business,5,1,3,July,Train,Photography,ZH
6374,Diane Salazar,Male,43,Island,Cold,High,Business,2,1,11,June,Ferry,Climbing,FR
6375,Diana Stark,Male,53,Winery,Hot,Low,Leisure,4,1,5,July,Airplane,Photography,ZH
6376,Rebecca George,Female,20,Spa Retreat,Hot,High,Business,4,0,5,July,Train,Gaming,ZH
6377,Elizabeth Lutz,Male,32,Mountain,Hot,High,Leisure,3,1,6,August,Car,Climbing,EN
6378,Brandon Nunez,Male,41,Spa Retreat,Warm,Medium,Leisure,2,1,13,June,Bus,Drawing,ZH
6379,Roger Walsh,Male,51,Winery,Warm,Low,Leisure,4,1,2,June,Airplane,Photography,ZH
6380,Jessica Nguyen,Female,50,Lake,Hot,Low,Leisure,4,1,6,June,Airplane,Gaming,FR
6381,Kevin Phillips,Female,26,Village,Cold,Low,Leisure,4,1,5,August,Ferry,Gaming,EN
6382,Cristina Smith,Male,55,Island,Cold,High,Business,2,0,9,June,Airplane,Gaming,FR
6383,Cynthia Christensen,Female,22,Spa Retreat,Cold,Medium,Leisure,5,1,13,August,Train,Drawing,ZH
6384,Robin Ryan,Female,50,Spa Retreat,Cold,Medium,Leisure,5,0,7,June,Train,Gaming,EN
6385,Jordan Black,Female,41,Photography Expedition,Hot,High,Leisure,5,1,2,June,Airplane,Climbing,FR
6386,David Sanchez,Male,21,Mountain,Warm,Low,Business,5,1,13,June,Car,Drawing,FR
6387,Aaron Cooke,Male,54,Winery,Cold,Low,Leisure,2,0,10,July,Ferry,Photography,FR
6388,Shaun Harris,Male,18,Photography Expedition,Cold,Low,Leisure,1,1,4,June,Airplane,Gaming,EN
6389,David Proctor,Male,19,Photography Expedition,Hot,Low,Business,3,0,5,June,Bus,Gaming,ZH
6390,Michael Taylor,Female,55,Countryside,Cold,Medium,Leisure,5,0,1,July,Ferry,Climbing,FR
6391,Sabrina Jackson,Male,35,Winery,Hot,Medium,Leisure,3,1,11,June,Bus,Gaming,FR
6392,Michael Obrien,Female,24,Mountain,Warm,Low,Business,3,1,13,July,Train,Climbing,ZH
6393,Steven Vang,Male,43,Photography Expedition,Warm,Medium,Business,4,1,9,August,Ferry,Gaming,EN
6394,Emily Santos,Female,63,Photography Expedition,Cold,High,Leisure,5,0,6,August,Train,Photography,EN
6395,Joshua Patterson,Male,47,Island,Warm,Low,Leisure,5,0,7,August,Ferry,Gaming,ZH
6396,Patricia Holder,Female,20,Village,Cold,High,Business,1,0,7,August,Bus,Gaming,EN
6397,Matthew Harding,Female,21,Village,Hot,Low,Leisure,4,1,7,June,Train,Climbing,ZH
6398,James Johnson,Female,49,Island,Hot,High,Leisure,4,1,8,June,Bus,Gaming,ZH
6399,Jasmine Cooper,Female,23,Mountain,Hot,Medium,Leisure,2,1,11,July,Airplane,Photography,EN
6400,Kyle Cardenas,Male,53,Winery,Cold,High,Business,1,0,14,August,Bus,Gaming,FR
6401,Ann Hall,Female,22,Island,Cold,High,Leisure,1,1,4,July,Ferry,Drawing,ZH
6402,Robert Rowland,Female,64,Ski Resort,Cold,Low,Leisure,2,1,9,July,Train,Climbing,ZH
6403,Valerie Mcdowell,Female,43,Lake,Cold,Low,Business,1,1,12,June,Car,Drawing,FR
6404,Kathleen Huang,Male,56,Mountain,Warm,Medium,Business,2,0,12,June,Ferry,Climbing,EN
6405,Jay Harris,Female,60,Winery,Hot,Low,Business,1,1,9,July,Ferry,Climbing,EN
6406,Sara Rogers,Male,42,Winery,Warm,Medium,Leisure,5,0,8,June,Airplane,Photography,FR
6407,Jessica Smith,Female,42,City,Warm,High,Business,5,1,8,July,Airplane,Photography,EN
6408,Benjamin Lewis,Male,61,Island,Cold,High,Business,4,1,7,August,Ferry,Drawing,ZH
6409,Penny Doyle,Female,63,Lake,Warm,Medium,Leisure,2,1,1,July,Train,Drawing,ZH
6410,Paul Hardin MD,Female,62,Spa Retreat,Hot,High,Leisure,5,1,7,July,Ferry,Gaming,EN
6411,Catherine Marshall,Female,29,Mountain,Hot,Low,Business,4,0,11,August,Ferry,Climbing,FR
6412,Jennifer Cook,Female,37,Photography Expedition,Warm,Medium,Business,5,1,4,June,Airplane,Photography,FR
6413,Paula Crawford,Male,35,Lake,Cold,High,Leisure,4,1,11,July,Airplane,Photography,FR
6414,Cheryl Powell,Female,50,Mountain,Hot,Low,Leisure,4,0,11,July,Airplane,Climbing,ZH
6415,Matthew Simmons,Male,19,Lake,Warm,Medium,Business,2,1,11,June,Ferry,Gaming,ZH
6416,Stephanie Perez,Female,36,Photography Expedition,Cold,Low,Business,3,1,7,June,Train,Climbing,FR
6417,Lawrence Campbell,Female,53,Winery,Cold,Medium,Leisure,4,0,8,July,Train,Climbing,FR
6418,James Bass,Female,43,Ski Resort,Cold,Medium,Leisure,4,0,13,June,Bus,Drawing,FR
6419,Jacqueline Davis,Female,63,Lake,Warm,Low,Leisure,1,1,1,August,Airplane,Drawing,FR
6420,Bryan Santiago,Female,38,Mountain,Cold,High,Business,4,0,2,June,Ferry,Gaming,FR
6421,Jason Montoya,Male,60,Mountain,Hot,Low,Leisure,3,1,2,August,Train,Drawing,EN
6422,Timothy Gonzalez,Male,36,Spa Retreat,Cold,Medium,Business,3,0,7,June,Airplane,Climbing,ZH
6423,Jordan Bell,Male,57,Island,Hot,High,Leisure,1,1,9,July,Car,Gaming,EN
6424,Stacie Acosta,Male,33,Village,Cold,Medium,Leisure,5,1,5,August,Bus,Drawing,ZH
6425,Sandra Short,Female,48,Countryside,Hot,High,Leisure,1,0,11,June,Car,Gaming,ZH
6426,Meghan Velasquez,Female,40,City,Hot,Medium,Leisure,2,1,8,July,Bus,Climbing,ZH
6427,Natalie Wells,Male,52,Winery,Hot,Low,Business,2,1,12,July,Airplane,Photography,EN
6428,Mary Bates,Female,48,Photography Expedition,Warm,Medium,Leisure,1,1,1,June,Car,Photography,EN
6429,Diane Melton,Male,20,Lake,Warm,Medium,Leisure,2,1,6,June,Ferry,Drawing,ZH
6430,Theresa Elliott,Male,49,Spa Retreat,Cold,Low,Business,5,1,8,July,Airplane,Drawing,EN
6431,Jesse Johnson,Female,21,Ski Resort,Hot,Low,Leisure,3,1,14,August,Airplane,Drawing,FR
6432,John Phillips,Male,22,City,Warm,High,Leisure,4,0,11,August,Car,Climbing,FR
6433,Tanya Noble,Male,27,Countryside,Cold,High,Business,2,0,8,August,Ferry,Gaming,ZH
6434,Sergio Salinas,Male,61,Winery,Warm,High,Leisure,1,0,7,June,Car,Gaming,ZH
6435,Gregory Munoz,Male,31,Ski Resort,Cold,Medium,Leisure,5,1,2,August,Train,Photography,ZH
6436,Michael Morrison,Male,24,Winery,Cold,High,Leisure,4,0,1,July,Bus,Climbing,EN
6437,Kelly Blackwell,Male,58,Lake,Hot,Medium,Business,4,1,4,August,Ferry,Drawing,FR
6438,Deborah Wilson,Female,53,Island,Cold,Low,Leisure,4,1,5,August,Car,Drawing,EN
6439,Elizabeth Harris,Male,41,City,Cold,High,Business,2,0,10,June,Car,Drawing,FR
6440,Greg Curry,Male,52,Spa Retreat,Hot,High,Leisure,1,1,5,June,Bus,Drawing,EN
6441,Heather Robinson,Female,47,Island,Hot,Medium,Business,2,0,11,June,Car,Gaming,ZH
6442,Nathan Robbins,Female,57,Lake,Hot,High,Business,2,0,1,July,Ferry,Climbing,ZH
6443,Charles Johnson,Female,51,Lake,Cold,Low,Business,3,0,13,June,Airplane,Drawing,FR
6444,Teresa Macias,Male,62,Winery,Warm,High,Leisure,2,0,5,June,Car,Gaming,ZH
6445,Brandon Wolf,Male,39,Winery,Hot,High,Leisure,2,0,9,August,Car,Gaming,FR
6446,Pamela Gomez,Female,32,Mountain,Hot,Medium,Leisure,5,0,9,August,Car,Gaming,ZH
6447,Maria Oneal,Male,53,Winery,Warm,High,Business,4,0,9,August,Airplane,Gaming,FR
6448,Ariana Parks,Male,46,Winery,Hot,Low,Business,3,0,1,June,Airplane,Climbing,ZH
6449,Michael Hall,Male,55,Spa Retreat,Hot,Medium,Leisure,4,1,5,June,Airplane,Climbing,EN
6450,Louis Graham,Female,54,Village,Warm,Medium,Leisure,3,0,5,August,Train,Climbing,EN
6451,Eric Stewart,Male,51,Countryside,Warm,High,Business,3,1,14,July,Train,Climbing,ZH
6452,Sarah Thompson,Male,20,Lake,Hot,Medium,Leisure,2,1,1,June,Train,Gaming,EN
6453,Jacob Scott,Male,48,Island,Cold,Medium,Leisure,4,0,9,June,Ferry,Climbing,FR
6454,Matthew Oconnor,Male,32,Mountain,Warm,Medium,Business,5,1,9,July,Airplane,Drawing,ZH
6455,Vicki Guerrero,Female,33,Ski Resort,Warm,Low,Business,5,1,10,July,Airplane,Gaming,EN
6456,Peter Wheeler,Female,18,Ski Resort,Hot,High,Leisure,1,1,11,June,Airplane,Photography,ZH
6457,Jeffrey Fisher,Female,51,Lake,Warm,High,Business,1,0,8,July,Car,Photography,FR
6458,Daniel Wallace,Male,35,Winery,Cold,Low,Business,1,0,14,August,Bus,Gaming,FR
6459,Samuel Miller MD,Female,20,City,Hot,High,Leisure,3,1,2,August,Ferry,Climbing,EN
6460,Scott Wilson,Female,48,Island,Warm,Medium,Business,2,1,9,June,Train,Drawing,FR
6461,Sarah Long,Male,51,Mountain,Warm,Medium,Business,3,0,8,July,Car,Drawing,FR
6462,Amy Pierce,Male,43,Countryside,Warm,Low,Leisure,4,1,12,June,Car,Photography,ZH
6463,Derrick Kelley,Male,38,City,Warm,Low,Business,4,1,9,August,Train,Photography,ZH
6464,Michelle Williams,Male,19,Mountain,Warm,High,Business,2,0,11,June,Car,Photography,ZH
6465,Amy Green,Male,21,Photography Expedition,Cold,High,Business,3,0,3,June,Bus,Photography,EN
6466,Raymond Ferguson,Male,27,Mountain,Cold,High,Leisure,1,1,8,July,Train,Photography,ZH
6467,Lawrence Collins,Male,29,Ski Resort,Cold,High,Leisure,4,1,4,July,Car,Climbing,EN
6468,Jennifer Mendoza,Female,19,Countryside,Cold,Low,Business,5,0,5,July,Ferry,Climbing,FR
6469,Philip Galvan,Female,47,Countryside,Cold,Low,Leisure,3,1,10,July,Bus,Photography,EN
6470,Ariel Morales,Male,30,Island,Hot,High,Business,1,1,13,July,Train,Climbing,FR
6471,Kyle Combs,Male,54,Photography Expedition,Hot,High,Business,4,1,10,June,Bus,Drawing,EN
6472,Sarah Brown,Female,23,Winery,Hot,High,Leisure,2,1,6,July,Ferry,Gaming,ZH
6473,Kevin Ball,Male,18,Spa Retreat,Hot,Low,Leisure,2,0,11,July,Train,Photography,ZH
6474,Alan Farmer,Male,30,Lake,Cold,Low,Leisure,3,1,14,June,Train,Climbing,EN
6475,Bryan Evans,Male,41,Mountain,Cold,High,Leisure,5,1,3,June,Bus,Photography,EN
6476,Wendy Gonzales,Female,27,Ski Resort,Hot,High,Leisure,1,0,10,August,Ferry,Drawing,FR
6477,Allison Joseph,Male,57,Spa Retreat,Hot,High,Leisure,1,1,11,June,Airplane,Climbing,FR
6478,Arthur Meadows DVM,Male,62,Ski Resort,Hot,Medium,Business,3,1,2,July,Bus,Photography,EN
6479,Theodore Thomas,Male,26,Ski Resort,Cold,Low,Business,2,1,14,July,Bus,Gaming,ZH
6480,Jennifer Patterson,Female,43,Spa Retreat,Warm,Low,Business,2,0,9,June,Car,Gaming,EN
6481,Anthony Fowler,Female,53,Island,Cold,Low,Business,2,1,10,June,Train,Photography,ZH
6482,Michelle Horton,Female,21,Island,Cold,Medium,Business,1,0,11,August,Train,Photography,EN
6483,Rhonda Hernandez,Male,21,Village,Hot,High,Business,2,1,1,July,Train,Photography,EN
6484,Christian Sullivan,Female,58,Island,Hot,Medium,Leisure,4,0,2,August,Car,Climbing,FR
6485,Kevin Rodriguez,Male,49,Lake,Cold,Low,Business,3,1,1,July,Train,Photography,FR
6486,Robert Davis,Female,20,City,Warm,Medium,Leisure,2,0,4,July,Ferry,Drawing,FR
6487,Mr. Caleb Brady,Male,48,Winery,Cold,Low,Business,4,1,1,June,Bus,Gaming,ZH
6488,Erica Martin,Male,24,City,Cold,Low,Business,4,0,10,August,Bus,Climbing,EN
6489,Jennifer Freeman,Male,58,Ski Resort,Cold,Medium,Leisure,1,1,7,August,Car,Photography,EN
6490,Steven Hensley,Male,54,Spa Retreat,Hot,Medium,Business,3,1,14,August,Car,Photography,EN
6491,Diana Gonzalez,Female,37,Mountain,Cold,Medium,Leisure,5,0,1,July,Train,Drawing,ZH
6492,William Harmon,Male,46,Island,Cold,Low,Business,2,1,8,June,Bus,Photography,ZH
6493,Robert Waters,Female,24,Island,Cold,Medium,Leisure,2,0,7,August,Airplane,Climbing,EN
6494,Anthony Casey,Female,45,Spa Retreat,Cold,Low,Leisure,2,1,4,July,Train,Gaming,EN
6495,Brianna Suarez,Male,26,Lake,Warm,Low,Leisure,2,1,12,August,Train,Gaming,FR
6496,Christopher Whitney,Male,40,Lake,Warm,Low,Business,1,1,3,June,Car,Drawing,EN
6497,Victoria Escobar,Female,18,Island,Hot,High,Business,3,1,10,June,Ferry,Climbing,EN
6498,Ashley Ortiz,Female,40,Spa Retreat,Warm,High,Leisure,5,1,4,June,Airplane,Climbing,EN
6499,James Miller,Female,60,Village,Hot,Low,Business,3,1,11,August,Airplane,Gaming,FR
6500,Cheryl Lewis,Male,20,Mountain,Hot,Low,Leisure,2,1,11,June,Ferry,Gaming,FR
6501,Anne Wade,Male,39,Ski Resort,Hot,High,Business,3,1,5,July,Train,Drawing,ZH
6502,Kimberly Gomez,Male,41,Ski Resort,Hot,High,Business,2,1,12,June,Ferry,Climbing,ZH
6503,Mary Armstrong,Female,48,Countryside,Warm,High,Business,4,1,13,July,Ferry,Gaming,FR
6504,Andrea Martin,Male,52,Island,Cold,High,Business,5,0,12,July,Bus,Drawing,EN
6505,Nicole Clark,Female,18,Photography Expedition,Warm,High,Business,3,0,8,August,Ferry,Photography,FR
6506,Kimberly Walton,Female,53,Countryside,Hot,High,Business,3,0,7,July,Bus,Drawing,FR
6507,Jessica Mcintyre,Female,50,Ski Resort,Warm,High,Business,3,1,8,July,Ferry,Gaming,ZH
6508,Nicole Phillips,Male,53,Ski Resort,Warm,Low,Business,4,1,11,August,Car,Climbing,FR
6509,Michael Hancock,Female,35,Spa Retreat,Cold,Medium,Business,1,0,9,June,Ferry,Photography,FR
6510,Kristin Wilson,Female,19,Village,Cold,Medium,Leisure,3,1,11,July,Bus,Photography,ZH
6511,Katie Johnson,Male,29,Lake,Cold,Low,Business,3,0,8,June,Ferry,Drawing,FR
6512,Christina Wallace,Female,19,Mountain,Hot,Low,Leisure,2,1,4,June,Airplane,Photography,EN
6513,Christopher Leon,Female,22,Village,Hot,High,Leisure,4,0,9,June,Airplane,Climbing,EN
6514,Donald Travis,Male,37,Village,Warm,High,Leisure,4,0,4,July,Train,Drawing,FR
6515,Amanda Ayala,Female,55,Countryside,Hot,High,Leisure,1,0,7,August,Airplane,Photography,EN
6516,William Baker,Female,64,Ski Resort,Cold,Low,Leisure,5,1,4,August,Airplane,Photography,EN
6517,Jennifer Summers,Female,25,Ski Resort,Warm,High,Leisure,4,0,14,June,Airplane,Gaming,ZH
6518,Brandon Sellers,Female,46,Countryside,Warm,Medium,Leisure,5,0,4,August,Bus,Gaming,ZH
6519,Daniel Johnson,Male,23,Countryside,Cold,Medium,Business,2,1,6,August,Ferry,Drawing,EN
6520,Robin Hayes,Male,44,Ski Resort,Cold,Low,Leisure,5,1,4,June,Car,Gaming,FR
6521,Seth Ramirez,Male,42,Spa Retreat,Cold,Medium,Business,5,0,5,June,Bus,Gaming,EN
6522,Marc Oconnell,Male,25,Spa Retreat,Cold,Medium,Business,4,0,12,August,Car,Climbing,FR
6523,Anthony Smith,Female,18,Island,Warm,Medium,Business,4,1,11,August,Airplane,Gaming,ZH
6524,Keith Marshall,Male,50,Lake,Cold,Medium,Leisure,3,1,13,August,Train,Climbing,FR
6525,Joy Ortiz,Female,46,City,Cold,High,Business,1,1,11,July,Car,Gaming,FR
6526,Sarah Sullivan,Male,24,Lake,Hot,Low,Leisure,4,1,6,July,Bus,Photography,EN
6527,Lindsey Johnson,Female,59,City,Cold,Medium,Leisure,4,0,4,July,Bus,Gaming,ZH
6528,Sarah Holloway,Male,64,Countryside,Hot,Medium,Leisure,5,0,10,August,Car,Drawing,EN
6529,Nicole Adams,Female,19,Spa Retreat,Cold,Low,Business,2,1,8,August,Bus,Photography,ZH
6530,Mark Myers,Male,52,Countryside,Cold,Medium,Leisure,2,1,14,July,Bus,Photography,EN
6531,Charles Morris,Female,29,Winery,Cold,Low,Leisure,5,1,14,June,Ferry,Photography,ZH
6532,Maurice Jones,Male,59,Lake,Cold,Medium,Business,3,1,11,August,Ferry,Gaming,ZH
6533,Gregory Donovan,Male,36,Spa Retreat,Hot,High,Leisure,1,1,6,June,Train,Drawing,FR
6534,Penny Turner,Female,41,Mountain,Hot,High,Leisure,3,1,4,June,Bus,Climbing,FR
6535,Mariah Martin,Female,32,Countryside,Hot,Low,Leisure,2,0,5,June,Train,Drawing,ZH
6536,Sharon Nunez,Female,62,Countryside,Hot,Low,Business,5,1,6,June,Ferry,Gaming,FR
6537,Marcus Zimmerman,Male,32,City,Warm,Low,Business,4,0,11,June,Bus,Gaming,ZH
6538,Matthew Simmons,Male,56,Village,Hot,High,Business,2,1,4,July,Bus,Climbing,FR
6539,Laura Gibson,Male,34,Village,Cold,Low,Leisure,1,0,4,July,Car,Climbing,FR
6540,Craig Gutierrez,Male,55,Island,Cold,High,Leisure,1,1,14,June,Ferry,Climbing,EN
6541,Derek Sims,Female,50,Island,Hot,Low,Leisure,3,1,3,June,Airplane,Drawing,ZH
6542,Matthew Wilson,Male,50,Winery,Cold,High,Business,3,1,8,June,Ferry,Photography,FR
6543,Kurt Lane,Female,29,Island,Cold,High,Business,4,0,4,June,Ferry,Drawing,FR
6544,Maria Vega,Female,44,Photography Expedition,Hot,Medium,Business,3,0,8,August,Ferry,Gaming,FR
6545,Dr. Melissa Hurley,Male,18,Island,Hot,High,Leisure,3,0,2,June,Train,Photography,FR
6546,Bradley Brewer,Female,43,Photography Expedition,Warm,Medium,Business,5,0,12,June,Airplane,Drawing,FR
6547,Donald Travis,Male,52,Countryside,Hot,High,Business,3,1,5,July,Car,Photography,FR
6548,Christina Lee,Male,49,Photography Expedition,Hot,Medium,Leisure,3,0,11,June,Train,Climbing,FR
6549,Melissa Henderson,Female,52,Countryside,Cold,High,Business,4,1,12,July,Car,Photography,ZH
6550,Joshua Villarreal,Female,19,Countryside,Cold,Low,Leisure,3,0,14,August,Train,Climbing,ZH
6551,Robin Keith,Male,39,Spa Retreat,Cold,High,Business,4,0,9,August,Airplane,Climbing,FR
6552,Robert Marshall,Female,40,Countryside,Warm,Low,Business,3,1,6,August,Ferry,Gaming,ZH
6553,Edward Lopez,Male,21,Spa Retreat,Cold,Low,Business,4,1,9,August,Bus,Drawing,EN
6554,Henry Price,Male,28,Spa Retreat,Warm,Low,Leisure,1,1,10,July,Bus,Photography,ZH
6555,Tracy Jimenez,Male,30,Mountain,Hot,High,Business,2,0,12,August,Airplane,Climbing,ZH
6556,Matthew Jacobs,Female,54,Photography Expedition,Cold,High,Business,5,0,2,June,Car,Climbing,FR
6557,Katelyn Johnson,Female,22,Spa Retreat,Hot,Low,Business,2,1,8,August,Train,Drawing,EN
