,Name,Gender,Age,Destination_Category,Temperature,Budget,Purpose,Num_of_People,Families,Duration,Travel Months,Transportation,Hobby,Language
3963,Valerie Small,Male,26,Spa Retreat,Warm,Low,Leisure,2,0,5,October,Car,Culinary,ZH
3964,Brittney Boyd,Male,51,Winery,Hot,Medium,Leisure,5,0,3,September,Bus,Culinary,ZH
3965,Chad Harrison MD,Female,21,Winery,Hot,Low,Business,5,0,8,September,Ferry,Outdoor Exploration,EN
3966,Shannon White,Male,53,Countryside,Warm,Low,Business,3,1,9,October,Airplane,Outdoor Exploration,FR
3967,Sarah Newman,Male,46,Countryside,Warm,Low,Leisure,2,0,12,October,Bus,Creative Arts,FR
3968,Erin Campbell,Female,40,Ski Resort,Warm,Low,Business,4,1,7,October,Ferry,Outdoor Exploration,EN
3969,Erin Gordon,Male,18,Countryside,Cold,High,Business,5,1,8,November,Ferry,Physical Sports,EN
3970,Meagan Griffith,Male,58,City,Cold,Low,Business,1,0,14,October,Train,Culinary,EN
3971,Michael Long,Female,52,Mountain,Warm,Low,Business,5,0,14,September,Ferry,Creative Arts,FR
3972,Christopher Gallegos,Male,64,City,Warm,Low,Business,2,1,9,November,Airplane,Creative Arts,FR
3973,Anthony Luna,Male,52,Countryside,Warm,High,Leisure,4,1,4,September,Bus,Culinary,FR
3974,April Walker,Male,20,City,Warm,Medium,Leisure,1,0,2,September,Car,Outdoor Exploration,ZH
3975,Troy Roth,Male,50,Spa Retreat,Warm,High,Business,1,0,14,September,Train,Creative Arts,FR
3976,Brian Williams,Male,56,Island,Warm,High,Leisure,3,1,6,November,Car,Culinary,ZH
3977,Trevor Lutz,Female,51,Island,Warm,Low,Leisure,4,0,14,September,Ferry,Creative Arts,FR
3978,Elizabeth Doyle,Female,55,Countryside,Cold,High,Leisure,4,0,11,October,Train,Culinary,ZH
3979,Michael Berger,Male,27,City,Cold,Medium,Leisure,5,1,2,September,Car,Outdoor Exploration,FR
3980,Colton Jones,Male,22,Island,Hot,Low,Business,5,1,3,November,Train,Outdoor Exploration,EN
3981,Timothy Bishop,Female,36,City,Warm,Low,Business,4,1,4,September,Airplane,Culinary,FR
3982,Megan Cook,Male,44,City,Cold,High,Business,1,1,7,October,Train,Outdoor Exploration,EN
3983,Chelsea Harris,Male,40,Winery,Hot,Low,Business,5,0,11,September,Car,Intellectual Pursuits,EN
3984,Andrew Love,Male,40,Winery,Cold,Medium,Business,3,1,1,September,Car,Outdoor Exploration,ZH
3985,Jill Shelton,Female,59,Spa Retreat,Hot,Medium,Business,4,0,13,October,Bus,Intellectual Pursuits,FR
3986,Jennifer Moore,Female,59,Photography Expedition,Hot,Low,Leisure,3,1,4,September,Train,Physical Sports,EN
3987,Michelle Salazar,Male,29,Photography Expedition,Hot,Medium,Leisure,2,0,12,September,Ferry,Culinary,ZH
3988,Angel Thompson,Male,18,Ski Resort,Cold,Low,Business,2,1,1,October,Airplane,Outdoor Exploration,FR
3989,Natalie Moon,Male,33,Ski Resort,Hot,Low,Leisure,1,1,8,September,Car,Intellectual Pursuits,FR
3990,Jennifer Hendricks,Female,63,Photography Expedition,Hot,Low,Leisure,5,0,12,November,Bus,Outdoor Exploration,FR
3991,William Scott,Male,46,Island,Warm,Low,Leisure,5,1,3,September,Airplane,Creative Arts,FR
3992,Miss Hailey Savage MD,Male,25,Spa Retreat,Hot,High,Leisure,2,0,1,November,Car,Culinary,EN
3993,Carl Wilcox,Female,52,Island,Warm,Medium,Business,1,0,9,September,Car,Outdoor Exploration,EN
3994,Dawn Montes,Male,43,Lake,Warm,Low,Business,1,1,4,October,Car,Creative Arts,FR
3995,Zachary Hill,Male,56,Village,Cold,Low,Leisure,1,0,14,November,Bus,Culinary,EN
3996,Gary Edwards,Male,64,Village,Warm,High,Business,3,1,4,October,Ferry,Intellectual Pursuits,FR
3997,Jessica Smith,Male,24,Spa Retreat,Warm,Medium,Leisure,1,0,3,September,Train,Creative Arts,ZH
3998,Daisy Rios,Male,33,City,Warm,Medium,Leisure,3,0,2,October,Ferry,Intellectual Pursuits,EN
3999,Jasmine Perez,Male,56,Countryside,Hot,High,Business,3,0,14,September,Ferry,Intellectual Pursuits,ZH
4000,Brandon Black,Male,30,Village,Cold,Low,Business,2,1,10,October,Airplane,Culinary,FR
4001,Margaret Mitchell,Female,39,Winery,Warm,Low,Business,3,0,12,October,Airplane,Outdoor Exploration,ZH
4002,Tina Nunez,Male,41,Village,Warm,Low,Business,5,1,7,September,Ferry,Physical Sports,ZH
4003,Kenneth Acosta,Female,21,Winery,Hot,Low,Leisure,3,1,8,October,Airplane,Outdoor Exploration,EN
4004,Brittany Lopez,Female,19,Ski Resort,Warm,Low,Leisure,5,0,12,September,Ferry,Physical Sports,ZH
4005,Steven Duncan,Female,43,Countryside,Hot,Medium,Business,1,0,1,November,Airplane,Outdoor Exploration,EN
4006,Danielle Dennis,Male,38,Spa Retreat,Hot,High,Business,4,1,10,October,Ferry,Outdoor Exploration,EN
4007,Deborah Payne,Female,41,Lake,Warm,High,Leisure,3,1,8,September,Bus,Physical Sports,FR
4008,Jeffrey Collins,Male,46,Island,Warm,Medium,Business,3,0,12,November,Bus,Outdoor Exploration,EN
4009,Julie Hernandez,Male,31,Countryside,Hot,Low,Business,4,0,6,September,Car,Outdoor Exploration,FR
4010,Helen Thompson,Male,41,Lake,Warm,Medium,Business,4,1,3,September,Bus,Physical Sports,FR
4011,Kelly Hall,Female,64,Mountain,Cold,Low,Business,4,0,2,November,Airplane,Outdoor Exploration,ZH
4012,Lisa Cannon,Female,64,Island,Cold,Low,Leisure,3,0,9,September,Ferry,Culinary,EN
4013,Lonnie Higgins,Male,38,Ski Resort,Warm,Medium,Business,3,1,10,September,Train,Physical Sports,FR
4014,Amy Roberts,Male,22,Winery,Warm,Medium,Leisure,1,1,3,October,Train,Intellectual Pursuits,ZH
4015,James Dixon,Male,35,Spa Retreat,Hot,High,Business,2,1,6,September,Train,Creative Arts,FR
4016,Terry Edwards,Male,32,Lake,Cold,High,Leisure,4,1,5,September,Airplane,Creative Arts,EN
4017,Christian Mullen,Male,51,Photography Expedition,Warm,Medium,Leisure,1,0,2,September,Ferry,Culinary,ZH
4018,Tina Heath,Male,59,City,Hot,Low,Business,5,0,13,September,Ferry,Physical Sports,ZH
4019,Chad Luna,Male,29,Ski Resort,Warm,Low,Leisure,5,0,13,October,Airplane,Creative Arts,ZH
4020,Alexander Reynolds,Male,31,Winery,Cold,Low,Leisure,1,0,6,September,Airplane,Creative Arts,EN
4021,Lisa Huynh,Male,58,City,Cold,Medium,Leisure,2,0,7,November,Bus,Physical Sports,EN
4022,Matthew Williams,Female,22,Island,Hot,High,Business,1,1,11,September,Ferry,Intellectual Pursuits,ZH
4023,Wyatt Williams,Female,64,Lake,Warm,Medium,Business,1,1,8,October,Ferry,Outdoor Exploration,FR
4024,James Hernandez,Male,48,Lake,Cold,Medium,Leisure,2,1,2,September,Car,Physical Sports,FR
4025,Jennifer Stewart,Female,43,Winery,Warm,Medium,Business,2,1,9,September,Ferry,Culinary,ZH
4026,Jamie Lane,Male,35,Winery,Hot,High,Business,2,1,12,October,Bus,Culinary,EN
4027,Brian Hernandez,Female,29,Island,Warm,Low,Leisure,5,0,1,October,Bus,Intellectual Pursuits,ZH
4028,Wendy Martinez,Female,22,City,Hot,Medium,Leisure,2,1,9,November,Ferry,Intellectual Pursuits,FR
4029,Dawn Colon,Male,56,Island,Cold,Medium,Business,1,1,9,September,Train,Creative Arts,ZH
4030,Jamie Payne,Female,56,Ski Resort,Hot,High,Leisure,2,1,6,September,Car,Physical Sports,ZH
4031,Jason Mendoza,Male,22,Countryside,Cold,Medium,Leisure,1,0,13,October,Airplane,Physical Sports,FR
4032,Mary Krueger,Male,54,Mountain,Warm,Medium,Business,4,0,13,September,Ferry,Physical Sports,ZH
4033,Jesse Chambers,Female,30,Spa Retreat,Hot,Low,Business,5,1,14,September,Airplane,Culinary,EN
4034,David Taylor,Male,55,Village,Hot,Medium,Leisure,5,1,2,September,Car,Intellectual Pursuits,EN
4035,Lisa Martinez,Female,31,Village,Cold,Medium,Leisure,3,1,6,November,Train,Outdoor Exploration,EN
4036,Victoria Simmons,Female,38,Countryside,Warm,Medium,Business,4,1,5,November,Car,Culinary,ZH
4037,Jamie Allen,Male,36,Mountain,Hot,Low,Leisure,1,0,5,October,Train,Creative Arts,FR
4038,Lisa Morris,Male,48,City,Warm,Medium,Leisure,5,1,5,September,Car,Outdoor Exploration,EN
4039,Johnathan Santana,Female,21,Winery,Cold,Low,Business,2,0,1,November,Train,Creative Arts,FR
4040,James Fritz,Female,31,Countryside,Hot,Low,Business,1,0,2,November,Car,Outdoor Exploration,ZH
4041,Jennifer Hernandez,Male,40,Ski Resort,Warm,Medium,Business,1,0,1,September,Airplane,Creative Arts,ZH
4042,Stacey Jackson,Male,19,Photography Expedition,Cold,Medium,Leisure,3,1,4,September,Bus,Intellectual Pursuits,EN
4043,Robert Steele,Female,27,Winery,Warm,Low,Business,2,1,6,November,Ferry,Creative Arts,EN
4044,Michael Long,Female,22,City,Hot,Low,Leisure,5,1,14,October,Bus,Physical Sports,FR
4045,Shannon Wilson,Female,28,Island,Hot,Low,Business,5,1,10,September,Bus,Culinary,ZH
4046,Katherine Roach,Male,24,City,Cold,Low,Business,1,1,13,September,Car,Creative Arts,ZH
4047,Tracy Dalton,Female,31,Ski Resort,Warm,High,Leisure,2,1,4,November,Bus,Creative Arts,FR
4048,Shane Sanchez,Male,32,Winery,Warm,Medium,Leisure,5,0,5,September,Airplane,Physical Sports,EN
4049,Sarah Martin,Male,47,Spa Retreat,Cold,Low,Business,3,0,10,October,Airplane,Physical Sports,ZH
4050,Travis Morales,Female,45,Photography Expedition,Cold,High,Leisure,3,1,6,November,Car,Intellectual Pursuits,FR
4051,Jessica Phillips,Female,43,Spa Retreat,Hot,Medium,Business,5,0,4,November,Airplane,Physical Sports,ZH
4052,James Bailey,Female,52,Photography Expedition,Hot,Medium,Leisure,3,0,9,October,Car,Physical Sports,FR
4053,April Shaw,Male,21,Countryside,Cold,Medium,Leisure,1,0,8,November,Ferry,Intellectual Pursuits,ZH
4054,Bonnie Freeman,Male,43,Island,Cold,Low,Leisure,4,1,12,October,Car,Culinary,EN
4055,Kenneth Lane,Male,48,Lake,Hot,Medium,Leisure,5,0,8,November,Car,Outdoor Exploration,ZH
4056,Laura Stafford,Male,56,Photography Expedition,Cold,Medium,Business,5,0,6,November,Bus,Culinary,EN
4057,Leonard Williams,Male,62,Ski Resort,Hot,Low,Business,5,1,8,October,Car,Intellectual Pursuits,EN
4058,Amanda Arias,Male,56,Ski Resort,Hot,Medium,Business,3,0,13,November,Train,Culinary,EN
4059,Elizabeth Neal,Female,63,Winery,Hot,Medium,Business,4,0,11,October,Train,Intellectual Pursuits,ZH
4060,Sarah Grant,Female,26,Lake,Warm,High,Leisure,1,1,6,November,Bus,Creative Arts,ZH
4061,Amber Simmons,Female,33,City,Cold,Low,Business,4,0,10,November,Airplane,Physical Sports,FR
4062,Ryan Vance,Male,60,Photography Expedition,Cold,High,Business,5,0,4,October,Bus,Creative Arts,FR
4063,Jill Rojas,Female,45,Photography Expedition,Warm,High,Leisure,2,1,10,September,Car,Culinary,FR
4064,Barry Ashley,Female,44,Photography Expedition,Warm,Medium,Leisure,3,1,8,October,Bus,Culinary,ZH
4065,Megan Kennedy,Female,62,Spa Retreat,Cold,Medium,Leisure,3,1,4,November,Ferry,Creative Arts,FR
4066,Ashley Jensen,Female,24,Photography Expedition,Hot,High,Leisure,4,0,10,October,Train,Outdoor Exploration,ZH
4067,Howard Johnson MD,Male,31,Village,Cold,Medium,Business,4,0,13,November,Train,Physical Sports,FR
4068,Jeffrey Kelly,Female,28,Lake,Cold,High,Leisure,1,1,7,November,Bus,Physical Sports,EN
4069,Elizabeth Wright,Male,29,Lake,Hot,Low,Leisure,5,1,11,November,Car,Culinary,EN
4070,Veronica Bishop,Female,42,Photography Expedition,Hot,High,Business,4,1,14,September,Ferry,Creative Arts,FR
4071,Kyle Lucas,Male,58,Countryside,Hot,Low,Leisure,5,0,11,October,Car,Creative Arts,ZH
4072,Gerald Johnson,Male,41,Winery,Cold,High,Business,1,0,5,November,Train,Creative Arts,FR
4073,Haley Obrien,Female,53,Mountain,Cold,High,Business,5,0,6,October,Ferry,Physical Sports,FR
4074,Victor Smith,Female,56,Spa Retreat,Warm,Medium,Leisure,5,1,8,September,Bus,Physical Sports,FR
4075,Ms. Wendy Hill DVM,Male,34,Ski Resort,Hot,High,Leisure,2,0,4,November,Airplane,Physical Sports,FR
4076,Kara Moon,Male,27,Ski Resort,Hot,High,Leisure,2,0,1,November,Car,Outdoor Exploration,ZH
4077,Gregory Chavez,Female,23,Countryside,Cold,Medium,Leisure,5,0,12,September,Car,Creative Arts,FR
4078,Ryan Zhang,Female,48,Ski Resort,Warm,High,Business,2,0,13,October,Airplane,Physical Sports,EN
4079,Christy Buckley,Female,53,Photography Expedition,Hot,High,Leisure,3,0,14,September,Train,Intellectual Pursuits,ZH
4080,Charles Brown,Female,59,Countryside,Warm,Medium,Leisure,2,0,3,October,Car,Physical Sports,FR
4081,Emily Jenkins,Female,47,Mountain,Hot,High,Leisure,1,1,3,September,Airplane,Physical Sports,FR
4082,Laura Bean,Female,26,Island,Cold,Medium,Leisure,5,1,3,October,Train,Physical Sports,EN
4083,Charles Miller,Male,32,Countryside,Hot,Low,Business,1,1,9,September,Ferry,Physical Sports,ZH
4084,Joanna Bryant,Male,63,Ski Resort,Hot,High,Business,5,1,8,November,Ferry,Creative Arts,EN
4085,Ashley Mack,Male,54,Spa Retreat,Hot,High,Business,1,0,7,September,Ferry,Intellectual Pursuits,ZH
4086,Anne Riley MD,Male,51,Island,Warm,Medium,Leisure,3,1,14,November,Airplane,Outdoor Exploration,EN
4087,Eric Wilkerson,Male,64,Spa Retreat,Warm,High,Business,5,0,2,October,Ferry,Creative Arts,ZH
4088,Holly Day,Male,44,Island,Cold,High,Leisure,3,0,6,October,Bus,Creative Arts,FR
4089,Sean Watts,Female,21,Village,Cold,Low,Business,4,1,5,September,Car,Culinary,FR
4090,Jessica Pace,Female,35,Winery,Warm,Medium,Business,3,0,2,September,Car,Culinary,EN
4091,Jaime Nelson,Female,40,Lake,Hot,High,Business,5,0,5,September,Ferry,Creative Arts,EN
4092,Thomas Griffith,Female,52,Island,Hot,High,Leisure,5,1,12,November,Airplane,Creative Arts,EN
4093,Donna Rodriguez,Male,35,Countryside,Cold,High,Business,1,0,3,October,Ferry,Intellectual Pursuits,EN
4094,Julie Bowen,Female,63,Mountain,Cold,Medium,Leisure,5,0,9,September,Train,Creative Arts,ZH
4095,Sherry Rodriguez,Female,35,Countryside,Warm,High,Leisure,4,1,1,October,Car,Culinary,FR
4096,Mathew Hernandez,Male,63,Lake,Cold,Low,Leisure,4,0,13,October,Car,Creative Arts,FR
4097,Andrew Avila,Female,63,Lake,Hot,Medium,Leisure,1,0,10,September,Train,Physical Sports,ZH
4098,Mark Smith,Female,37,Spa Retreat,Warm,Low,Leisure,3,0,5,September,Airplane,Outdoor Exploration,ZH
4099,Patrick Jones,Female,54,Spa Retreat,Warm,Low,Leisure,4,1,10,November,Bus,Physical Sports,ZH
4100,Mrs. Sabrina Johnson MD,Male,38,Island,Hot,High,Business,4,0,11,October,Airplane,Intellectual Pursuits,EN
4101,Melissa Young,Male,31,Mountain,Cold,High,Leisure,2,0,11,October,Airplane,Intellectual Pursuits,EN
4102,Thomas Hawkins,Male,52,Photography Expedition,Cold,Medium,Business,2,0,1,November,Ferry,Intellectual Pursuits,EN
4103,Robin Mcdonald,Male,31,Lake,Warm,High,Leisure,4,0,3,September,Airplane,Culinary,ZH
4104,Stephen Shaffer,Male,51,Island,Hot,High,Business,3,0,9,November,Train,Creative Arts,FR
4105,John Welch,Male,37,Winery,Hot,Medium,Business,3,1,14,November,Airplane,Culinary,FR
4106,Steven Ashley,Male,36,Winery,Hot,High,Business,3,1,3,November,Train,Culinary,EN
4107,Laura Mcconnell,Male,57,Spa Retreat,Warm,Low,Leisure,3,0,12,November,Train,Outdoor Exploration,ZH
4108,Lori Larsen,Female,44,Village,Cold,High,Business,1,0,3,November,Airplane,Creative Arts,EN
4109,Megan Burnett,Male,27,Winery,Cold,Low,Leisure,3,1,2,October,Bus,Creative Arts,EN
4110,Benjamin Marks,Male,64,Spa Retreat,Hot,High,Leisure,4,1,14,September,Ferry,Culinary,FR
4111,Christine Thornton,Male,61,Spa Retreat,Warm,Low,Business,3,1,1,November,Airplane,Physical Sports,ZH
4112,Jasmine Houston,Female,44,Island,Warm,High,Leisure,3,0,8,November,Car,Physical Sports,FR
4113,Michelle Taylor,Male,25,Village,Cold,Low,Business,5,1,8,November,Ferry,Culinary,ZH
4114,Michael Leonard,Male,23,City,Hot,High,Leisure,5,1,11,October,Airplane,Physical Sports,ZH
4115,Jennifer Abbott,Male,62,Countryside,Warm,Low,Leisure,5,0,13,September,Airplane,Physical Sports,EN
4116,Rebecca Cameron,Male,37,Ski Resort,Cold,Medium,Business,3,0,13,November,Airplane,Intellectual Pursuits,FR
4117,Emily Cooper,Male,40,Village,Hot,High,Business,2,1,8,November,Airplane,Intellectual Pursuits,EN
4118,Alison Poole,Male,44,City,Warm,Medium,Business,1,1,2,November,Car,Intellectual Pursuits,FR
4119,George Khan,Male,36,Village,Cold,Low,Leisure,4,1,3,October,Airplane,Physical Sports,FR
4120,Elizabeth Davis,Female,52,Spa Retreat,Warm,Low,Business,5,0,11,September,Bus,Culinary,EN
4121,Paul Johns,Female,22,Ski Resort,Cold,High,Business,1,1,4,September,Train,Outdoor Exploration,EN
4122,Michael Olsen,Female,35,Winery,Hot,High,Leisure,2,1,5,September,Train,Intellectual Pursuits,EN
4123,Danielle Paul,Female,27,Spa Retreat,Warm,Low,Leisure,2,0,8,November,Ferry,Intellectual Pursuits,ZH
4124,Dawn Romero,Male,63,Mountain,Warm,Low,Business,1,0,12,October,Train,Creative Arts,ZH
4125,Deanna Dean,Female,58,Lake,Warm,Low,Leisure,2,1,7,November,Train,Outdoor Exploration,FR
4126,Victoria Lewis,Female,44,Countryside,Hot,Medium,Business,2,0,13,November,Bus,Intellectual Pursuits,ZH
4127,Nicole Novak,Female,37,Island,Cold,High,Leisure,4,0,13,November,Train,Culinary,ZH
4128,Ms. Donna Armstrong DVM,Female,46,Photography Expedition,Hot,Low,Leisure,1,1,1,November,Car,Outdoor Exploration,EN
4129,Christine Chambers,Female,28,Island,Cold,High,Business,4,0,10,October,Car,Physical Sports,FR
4130,Daniel Jordan,Male,27,Lake,Cold,Medium,Leisure,3,1,9,September,Ferry,Physical Sports,ZH
4131,Susan Levine,Male,44,Photography Expedition,Warm,Medium,Business,3,1,13,November,Ferry,Intellectual Pursuits,FR
4132,Ana Carr,Female,34,Mountain,Warm,High,Business,4,0,14,October,Car,Outdoor Exploration,ZH
4133,Jennifer Hernandez,Male,33,Mountain,Hot,Low,Leisure,2,0,8,September,Airplane,Culinary,EN
4134,Megan Lambert,Male,50,Winery,Cold,Medium,Business,4,1,7,September,Train,Intellectual Pursuits,EN
4135,Alexander Johnson,Male,21,Island,Warm,Medium,Business,5,1,7,November,Ferry,Culinary,ZH
4136,Daniel Banks,Female,59,Winery,Warm,High,Leisure,5,0,5,September,Airplane,Creative Arts,ZH
4137,Kelly Guerrero,Female,41,Ski Resort,Cold,High,Leisure,4,1,5,November,Ferry,Culinary,ZH
4138,Amanda Howe,Male,18,Ski Resort,Hot,High,Business,4,0,14,October,Bus,Outdoor Exploration,EN
4139,Michelle Mays,Female,56,Village,Hot,Medium,Business,1,1,14,September,Bus,Physical Sports,FR
4140,Jason Shea,Male,22,Lake,Hot,High,Leisure,4,0,13,October,Train,Intellectual Pursuits,ZH
4141,Wendy Roth,Female,23,Village,Cold,Medium,Leisure,5,1,14,October,Ferry,Outdoor Exploration,ZH
4142,Tracey Mitchell,Female,54,Countryside,Hot,Low,Business,4,1,9,November,Bus,Intellectual Pursuits,ZH
4143,Brian Grant,Female,23,Spa Retreat,Hot,Low,Leisure,1,1,9,November,Airplane,Intellectual Pursuits,EN
4144,Shelly Acosta,Male,42,Countryside,Cold,Low,Business,1,1,10,November,Car,Outdoor Exploration,ZH
4145,Mr. Richard Oconnor,Female,22,Spa Retreat,Warm,High,Leisure,5,1,11,October,Ferry,Outdoor Exploration,FR
4146,Kristina Murphy,Male,41,Winery,Warm,High,Leisure,2,0,1,October,Bus,Outdoor Exploration,ZH
4147,Cody Cantu,Female,61,Island,Warm,Low,Business,1,0,4,October,Bus,Creative Arts,ZH
4148,Steve Rodriguez,Female,25,Mountain,Cold,High,Business,1,1,12,November,Ferry,Physical Sports,FR
4149,Gina Burton,Female,46,Island,Hot,Low,Leisure,1,0,7,September,Bus,Physical Sports,FR
4150,Jennifer Mclaughlin,Male,50,Ski Resort,Warm,Low,Business,2,0,11,October,Airplane,Culinary,ZH
4151,Edwin Castillo,Female,39,Ski Resort,Hot,Low,Business,5,0,14,November,Train,Intellectual Pursuits,ZH
4152,Leslie Hutchinson,Female,36,Winery,Warm,Low,Business,1,0,1,November,Train,Physical Sports,FR
4153,Lauren Green,Male,57,Winery,Hot,Medium,Leisure,2,0,9,September,Ferry,Creative Arts,ZH
4154,William Russell,Female,53,Lake,Hot,High,Business,5,1,13,October,Train,Intellectual Pursuits,ZH
4155,Nathan Cabrera,Male,28,Island,Hot,Low,Business,2,0,9,October,Bus,Creative Arts,EN
4156,Kenneth Howard,Female,35,Mountain,Cold,Medium,Leisure,1,1,14,September,Car,Physical Sports,FR
4157,Helen Rios,Female,34,Lake,Hot,Low,Business,2,1,2,September,Train,Culinary,EN
4158,Stephanie Williams,Male,51,City,Hot,Medium,Leisure,2,1,13,September,Ferry,Intellectual Pursuits,FR
4159,Christopher Barker,Female,23,Mountain,Warm,Low,Leisure,1,1,11,October,Train,Intellectual Pursuits,EN
4160,Raymond Smith,Male,24,Island,Cold,Low,Leisure,2,1,14,November,Ferry,Creative Arts,ZH
4161,Shelly Elliott,Male,34,Spa Retreat,Cold,Low,Leisure,1,0,11,September,Airplane,Physical Sports,ZH
4162,Mrs. Kathryn Stark DVM,Male,60,Winery,Warm,Low,Leisure,3,0,14,November,Ferry,Creative Arts,EN
4163,Nicole Gibson,Female,25,Mountain,Hot,Medium,Leisure,4,0,3,November,Bus,Creative Arts,EN
4164,Nicole Simon,Male,63,Village,Cold,Medium,Leisure,4,0,14,November,Car,Creative Arts,ZH
4165,Matthew Hammond,Female,37,Lake,Cold,High,Business,4,1,4,October,Ferry,Intellectual Pursuits,EN
4166,Jennifer Alexander,Female,52,City,Hot,Medium,Leisure,3,1,3,November,Car,Physical Sports,FR
4167,Ryan Torres,Female,33,Island,Cold,Low,Business,4,0,11,October,Bus,Intellectual Pursuits,ZH
4168,Duane Warren,Female,32,Countryside,Hot,High,Leisure,3,1,3,November,Ferry,Intellectual Pursuits,ZH
4169,Heather Fernandez,Male,64,Lake,Cold,Low,Business,1,1,1,November,Ferry,Intellectual Pursuits,ZH
4170,Sarah Gonzalez,Male,44,Photography Expedition,Hot,High,Business,2,0,5,September,Ferry,Culinary,EN
4171,Anthony Maynard,Female,61,Village,Cold,High,Business,5,1,12,September,Airplane,Outdoor Exploration,FR
4172,Eric White,Female,42,Mountain,Hot,High,Business,1,1,1,September,Bus,Culinary,ZH
4173,Sara Davis,Female,50,Lake,Cold,High,Leisure,5,0,7,September,Ferry,Culinary,EN
4174,Ross Martin,Male,54,Spa Retreat,Hot,Medium,Business,3,0,14,November,Train,Intellectual Pursuits,FR
4175,Joshua Fisher,Male,42,Ski Resort,Warm,Low,Leisure,5,1,10,September,Car,Physical Sports,ZH
4176,Lauren Cooper,Female,44,City,Hot,High,Business,4,0,8,October,Ferry,Creative Arts,EN
