,Name,Gender,Age,Destination_Category,Temperature,Budget,Purpose,Num_of_People,Families,Duration,Travel Months,Transportation
5979,David Hardy,Female,32,Lake,Warm,Medium,Business,3,0,1,July,Ferry
5980,Eric Baker,Female,34,Countryside,Cold,High,Business,3,0,8,June,Airplane
5981,Donna Smith,Male,26,Winery,Cold,Low,Leisure,4,0,5,June,Airplane
5982,Frank Clarke,Male,57,Winery,Warm,Medium,Leisure,5,0,4,August,Ferry
5983,Randall Tucker,Female,61,Spa Retreat,Cold,High,Leisure,4,0,4,July,Bus
5984,Jennifer Schmitt,Female,31,Countryside,Warm,High,Business,2,1,11,July,Ferry
5985,Amy Martinez,Male,51,Countryside,Warm,Low,Business,4,1,10,July,Ferry
5986,Felicia Johnson,Female,59,Countryside,Warm,High,Business,5,0,5,August,Car
5987,Brandon Carter,Female,51,Spa Retreat,Warm,Low,Business,1,1,7,June,Car
5988,John Becker,Male,23,Winery,Hot,High,Business,1,1,14,July,Ferry
5989,Steven Edwards,Female,58,Village,Cold,Medium,Leisure,3,0,12,June,Airplane
5990,Zachary Davis,Female,24,Winery,Cold,Medium,Leisure,4,1,1,June,Train
5991,John Hull,Female,48,Countryside,Hot,Medium,Leisure,1,1,12,August,Car
5992,Nicole Green,Male,18,Ski Resort,Hot,Medium,Business,4,0,4,August,Car
5993,Brandon Mccarthy,Male,34,Village,Hot,High,Business,4,0,13,June,Airplane
5994,Shawn Rivas,Female,43,Photography Expedition,Cold,Low,Business,5,0,7,June,Train
5995,Luke Powell,Female,51,City,Hot,Medium,Business,4,0,8,June,Ferry
5996,Peter Myers,Male,37,Photography Expedition,Hot,Low,Leisure,5,0,9,August,Bus
5997,Virginia Burton,Male,64,Ski Resort,Warm,Medium,Business,5,0,7,July,Train
5998,Laura Fox,Female,59,Village,Cold,Low,Leisure,5,0,2,June,Airplane
5999,Miguel Perez,Male,28,Village,Cold,Medium,Business,1,1,11,August,Ferry
6000,Destiny Miller,Male,37,Winery,Warm,Low,Business,4,0,14,June,Airplane
6001,Dennis Hutchinson,Female,42,Village,Cold,High,Business,1,1,1,July,Train
6002,Michael Nelson,Female,53,Spa Retreat,Warm,High,Leisure,3,1,8,July,Car
6003,Alexis Cardenas MD,Female,37,Winery,Hot,High,Business,3,0,12,July,Bus
6004,Wyatt Brown,Female,21,Island,Hot,Medium,Business,4,0,13,June,Ferry
6005,Paul Robinson,Male,37,Island,Hot,Medium,Leisure,3,0,3,August,Bus
6006,Tina Ortega,Male,33,Countryside,Hot,Low,Business,2,1,9,June,Airplane
6007,Ashley Stokes,Female,59,Spa Retreat,Cold,Low,Leisure,3,1,5,August,Airplane
6008,Phillip Stevenson,Male,30,Village,Warm,High,Leisure,3,0,13,August,Train
6009,Michael Garcia,Female,32,Winery,Warm,Low,Business,4,0,6,July,Airplane
6010,Lauren Wheeler,Male,60,Spa Retreat,Warm,High,Leisure,3,0,12,July,Airplane
6011,Jennifer Hernandez,Female,63,Spa Retreat,Warm,Medium,Leisure,4,0,11,June,Ferry
6012,Richard Pitts,Female,24,Photography Expedition,Cold,High,Leisure,3,1,3,July,Airplane
6013,Joseph Parker,Female,27,Island,Cold,Low,Business,2,1,7,June,Car
6014,Sara Walton MD,Female,33,Mountain,Cold,Medium,Business,5,0,2,June,Airplane
6015,Lindsay Wilson,Male,51,Island,Warm,Low,Leisure,2,1,13,June,Airplane
6016,Jaime Sanders,Female,60,Ski Resort,Cold,Medium,Leisure,1,1,10,August,Airplane
6017,Steven Torres,Female,38,Winery,Hot,High,Leisure,1,0,4,August,Bus
6018,Brittany Richards,Male,29,Photography Expedition,Hot,Medium,Business,3,1,1,July,Bus
6019,Kyle Cherry,Male,52,Countryside,Cold,Medium,Leisure,3,1,9,July,Bus
6020,Tracy Riley,Male,33,Village,Warm,Medium,Leisure,5,1,12,July,Airplane
6021,Ryan Rivera,Male,59,Countryside,Hot,Medium,Leisure,4,0,13,June,Train
6022,Barbara Calderon,Female,40,Spa Retreat,Cold,Low,Leisure,5,1,9,July,Train
6023,Melissa Dixon,Male,57,Village,Hot,Low,Leisure,5,1,3,July,Bus
6024,Jennifer Watts,Male,22,Ski Resort,Cold,High,Business,5,0,6,June,Bus
6025,Susan Proctor,Male,50,Countryside,Hot,High,Leisure,1,1,9,July,Bus
6026,Barbara Calderon,Female,42,Countryside,Hot,High,Leisure,1,0,14,July,Ferry
6027,Katelyn Soto,Male,21,Countryside,Cold,High,Leisure,3,1,9,July,Bus
6028,Donna Wilson,Male,23,City,Hot,High,Leisure,5,0,14,August,Ferry
6029,Brandy Love,Female,37,City,Hot,Medium,Leisure,5,1,9,July,Train
6030,Ryan Sandoval,Female,23,Winery,Hot,Low,Business,4,1,6,August,Ferry
6031,Barbara Heath,Male,64,Village,Cold,Medium,Business,2,1,4,June,Ferry
6032,Sandra Reid,Male,20,Winery,Cold,Low,Business,3,0,3,July,Airplane
6033,William Gomez,Male,24,Mountain,Cold,Low,Business,4,0,4,July,Airplane
6034,Brendan Larsen,Female,29,Spa Retreat,Warm,Low,Business,1,0,7,June,Ferry
6035,Evelyn Thompson,Male,32,Lake,Warm,High,Business,2,0,7,June,Bus
6036,James Mcdonald,Female,50,Mountain,Warm,Medium,Leisure,4,0,4,June,Car
6037,Billy Myers,Female,37,Island,Hot,Low,Leisure,3,0,12,July,Bus
6038,Heather Gordon,Male,35,Ski Resort,Warm,Low,Leisure,3,1,14,July,Airplane
6039,Kevin Olson,Male,57,Photography Expedition,Cold,Medium,Leisure,3,0,12,July,Airplane
6040,Tamara Norton,Female,48,Ski Resort,Cold,Low,Leisure,1,1,8,July,Train
6041,William Parker,Female,37,Ski Resort,Warm,High,Business,1,1,10,June,Bus
6042,Dennis Martin,Male,41,Lake,Cold,Medium,Business,5,0,11,July,Ferry
6043,Jason White,Female,38,Spa Retreat,Cold,Medium,Business,3,0,6,June,Bus
6044,Jacqueline Gardner,Female,27,City,Cold,High,Business,5,1,4,August,Airplane
6045,Melanie Brown,Female,25,Ski Resort,Hot,Low,Leisure,2,1,1,July,Ferry
6046,Kelly Ramirez,Male,24,Mountain,Warm,Low,Leisure,5,0,1,August,Airplane
6047,Steven Huff,Male,49,Island,Warm,Low,Leisure,5,1,11,August,Car
6048,Jennifer Schmitt,Female,55,Winery,Warm,High,Leisure,5,0,9,August,Bus
6049,Danielle Wilson,Female,22,Winery,Warm,Low,Leisure,4,1,1,August,Airplane
6050,Madison Jackson,Female,21,Lake,Hot,Medium,Business,2,1,11,June,Airplane
6051,Catherine Sosa,Female,36,Village,Warm,Medium,Business,5,0,14,August,Car
6052,Jennifer Johnson,Female,46,Mountain,Warm,Low,Leisure,3,1,1,August,Car
6053,Michael Jimenez,Male,18,Spa Retreat,Cold,Low,Business,5,0,4,July,Bus
6054,Eric Chambers,Female,40,Countryside,Warm,Low,Business,1,0,3,July,Ferry
6055,Hayley Austin,Female,28,Ski Resort,Warm,High,Leisure,3,0,10,July,Car
6056,Gary Nguyen,Male,36,Winery,Hot,High,Leisure,3,0,4,July,Ferry
6057,Sean Hayes,Female,59,Village,Cold,Low,Leisure,1,1,3,June,Bus
6058,Chloe Nichols,Female,39,Village,Cold,Medium,Leisure,2,1,2,July,Bus
6059,Brenda Walker,Female,28,Island,Cold,Medium,Leisure,2,0,8,June,Bus
6060,Selena Smith,Male,38,Village,Warm,High,Business,4,1,2,August,Airplane
6061,Ricardo Thompson,Female,32,Island,Cold,Medium,Business,1,0,6,August,Bus
6062,Dustin Higgins,Female,32,Mountain,Cold,Medium,Leisure,1,0,13,June,Train
6063,Richard Owen,Male,48,Lake,Cold,Low,Leisure,3,0,1,August,Airplane
6064,Bradley Brown,Female,62,Spa Retreat,Warm,Low,Leisure,5,0,7,July,Bus
6065,Jesse Lee,Female,56,Countryside,Warm,Low,Business,2,0,1,August,Car
6066,Brian Chase,Male,22,Mountain,Warm,High,Business,4,0,2,July,Airplane
6067,Charles Ward,Male,18,Mountain,Cold,High,Business,5,1,1,July,Train
6068,Scott Gonzalez,Female,23,Photography Expedition,Warm,Medium,Leisure,4,0,3,June,Bus
6069,Amanda Hansen,Male,52,Winery,Cold,High,Leisure,1,0,1,June,Car
6070,Tina Martinez,Female,21,Mountain,Warm,High,Leisure,3,1,10,August,Train
6071,Jerry Nash,Female,37,City,Cold,High,Leisure,5,1,7,July,Car
6072,Steve Garcia,Female,61,Mountain,Cold,Medium,Business,2,1,4,August,Ferry
6073,Makayla Jimenez,Male,33,Ski Resort,Warm,High,Business,3,1,8,June,Ferry
6074,Shelly Scott,Female,47,Ski Resort,Warm,Medium,Leisure,5,1,12,July,Airplane
6075,Matthew Braun,Female,44,Photography Expedition,Warm,High,Business,3,1,11,August,Airplane
6076,Brianna Warren,Female,40,Winery,Hot,Low,Business,4,0,11,July,Car
6077,Tonya Young,Male,42,Countryside,Cold,Medium,Business,2,0,9,June,Airplane
6078,Jerry Ross,Female,62,Ski Resort,Hot,Low,Leisure,3,0,7,August,Train
6079,Michael Taylor,Female,33,Mountain,Warm,Medium,Leisure,2,0,4,July,Car
6080,Crystal Taylor MD,Female,36,Village,Warm,Low,Business,5,0,9,June,Train
6081,Karen Rojas,Female,59,Photography Expedition,Hot,High,Business,4,0,2,June,Airplane
6082,Anna Martin,Male,38,Spa Retreat,Cold,High,Leisure,5,0,5,June,Bus
6083,Elizabeth Cruz,Male,52,City,Hot,Medium,Business,2,0,9,June,Ferry
6084,Martha Chang,Male,35,Village,Hot,Low,Leisure,2,1,5,June,Bus
6085,Regina Morgan,Male,36,Village,Warm,High,Leisure,2,0,8,August,Airplane
6086,Miss Veronica Nixon,Male,56,Mountain,Warm,High,Leisure,2,0,10,August,Car
6087,Dustin Flores,Male,55,Lake,Hot,Medium,Leisure,5,0,1,July,Bus
6088,Thomas Castillo,Female,25,Spa Retreat,Hot,High,Leisure,1,0,6,July,Train
6089,Ana Williams,Female,62,Countryside,Warm,Medium,Leisure,2,0,14,June,Train
6090,Pamela Brown,Female,28,Photography Expedition,Warm,High,Business,1,1,10,June,Airplane
6091,Alicia Black,Male,56,Mountain,Warm,Medium,Business,4,1,14,July,Car
6092,Anthony Hernandez,Male,20,Spa Retreat,Cold,Low,Leisure,2,0,9,June,Ferry
6093,Emily Garcia,Female,35,Spa Retreat,Warm,High,Leisure,4,1,14,August,Train
6094,Erica Estes,Female,20,City,Warm,Low,Leisure,1,1,13,July,Bus
6095,Mrs. Jennifer Carrillo,Female,22,Lake,Hot,High,Leisure,2,1,1,June,Car
6096,Dale Franklin,Female,45,Photography Expedition,Cold,High,Business,4,0,6,July,Bus
6097,Eric Jones,Male,30,Spa Retreat,Cold,High,Leisure,4,0,4,June,Ferry
6098,Jeffrey Tucker,Female,22,City,Hot,Medium,Leisure,4,1,11,June,Ferry
6099,Tyler Ray,Female,21,Island,Warm,High,Leisure,2,1,13,August,Airplane
6100,Dr. Linda Lopez,Male,54,Spa Retreat,Hot,Medium,Business,4,0,1,August,Car
6101,Michael Gates,Male,28,Island,Warm,High,Leisure,5,0,12,June,Airplane
6102,Bradley Moore,Female,19,Ski Resort,Hot,Low,Leisure,5,0,12,July,Bus
6103,Whitney Caldwell,Female,34,Spa Retreat,Hot,High,Business,2,1,11,July,Train
6104,Angela Strickland,Male,49,Winery,Hot,Low,Leisure,1,1,1,July,Bus
6105,Joyce Smith,Female,21,Lake,Cold,Low,Leisure,3,1,4,July,Airplane
6106,Cody Rose,Male,57,Photography Expedition,Hot,Medium,Leisure,4,0,4,June,Bus
6107,Richard Walker,Female,30,Village,Cold,Medium,Leisure,5,0,11,August,Bus
6108,David Oneal,Male,49,Photography Expedition,Hot,High,Business,4,1,1,August,Ferry
6109,Elaine Santiago,Female,38,City,Hot,Low,Leisure,2,0,13,July,Bus
6110,Susan Bradshaw,Female,55,Island,Cold,Low,Business,1,0,10,July,Bus
6111,Sally Morrison,Male,50,City,Cold,Medium,Leisure,2,0,13,July,Ferry
6112,Stephanie Sanders,Male,56,Spa Retreat,Warm,Low,Business,3,1,14,July,Car
6113,Deborah Willis,Male,29,City,Cold,Low,Leisure,1,0,2,June,Airplane
6114,Julie Hensley,Male,63,Winery,Warm,High,Leisure,1,0,11,July,Bus
6115,Dr. Daniel Williams,Male,46,Spa Retreat,Hot,Low,Leisure,2,1,9,August,Ferry
6116,Wanda Reid,Female,40,Mountain,Warm,Low,Leisure,2,1,12,July,Car
6117,Alexa Shaw MD,Male,57,Mountain,Cold,Medium,Leisure,4,1,12,July,Car
6118,Susan Maddox,Male,24,Spa Retreat,Cold,Medium,Leisure,3,1,4,August,Airplane
6119,Michael Morris,Female,57,Photography Expedition,Hot,Medium,Leisure,4,0,10,August,Airplane
6120,Gary Williams,Male,33,Photography Expedition,Hot,Medium,Leisure,2,0,4,August,Ferry
6121,Shelby Johnson,Female,35,Winery,Warm,Medium,Leisure,3,1,3,August,Train
6122,Jamie Hicks,Female,34,Village,Warm,Medium,Business,3,0,9,August,Airplane
6123,Charles Barr,Female,30,Village,Hot,Low,Business,1,1,4,June,Car
6124,Shelly Alvarado,Female,60,Photography Expedition,Cold,Low,Business,3,1,14,July,Bus
6125,Jacqueline Richardson,Female,54,Photography Expedition,Warm,Medium,Business,3,1,7,August,Train
6126,Ms. Angela Drake,Male,49,Village,Cold,Low,Leisure,2,0,7,July,Ferry
6127,Mr. Roger Floyd Jr.,Female,42,Ski Resort,Hot,Low,Leisure,5,0,9,August,Airplane
6128,Erica Baker,Female,48,Spa Retreat,Warm,Low,Business,3,0,11,July,Car
6129,Lori Klein,Male,35,City,Warm,High,Leisure,1,0,6,August,Train
6130,Melanie Owens,Male,63,Ski Resort,Hot,Medium,Business,2,0,1,July,Car
6131,Lisa Rodriguez,Female,52,Island,Hot,Low,Leisure,2,1,13,July,Ferry
6132,Kyle Ross,Female,52,City,Warm,Medium,Business,5,1,13,June,Airplane
6133,Richard Roman,Female,54,Countryside,Warm,High,Leisure,1,1,5,August,Airplane
6134,Joe Cardenas,Female,55,Village,Cold,High,Business,1,1,7,August,Airplane
6135,Joseph Johnson,Female,54,Winery,Warm,High,Business,1,0,7,June,Airplane
6136,Andrea Henry,Female,60,Mountain,Cold,Medium,Leisure,2,1,14,August,Car
6137,Martin Rodriguez,Male,25,Island,Warm,High,Business,2,1,9,August,Train
6138,Kenneth Terry,Female,47,Island,Cold,Low,Leisure,4,1,5,August,Airplane
6139,Ricky Sloan,Female,23,Winery,Warm,High,Leisure,3,1,9,August,Bus
6140,Natasha Hickman,Male,47,Mountain,Warm,High,Business,3,1,7,June,Bus
6141,Jennifer Rodriguez,Male,22,Photography Expedition,Warm,High,Business,4,0,3,July,Train
6142,Diane Reilly,Male,32,Village,Warm,Medium,Business,3,1,1,July,Car
6143,Gloria Wolfe,Female,56,Countryside,Hot,High,Leisure,3,1,13,July,Train
6144,Dr. Timothy Smith,Female,42,Ski Resort,Cold,Medium,Leisure,5,0,12,June,Car
6145,Debra Roberts,Female,24,City,Warm,High,Leisure,2,1,5,August,Car
6146,Marilyn Robinson,Male,36,Countryside,Cold,Medium,Leisure,1,1,2,July,Car
6147,Sierra Rodriguez,Female,31,Lake,Warm,High,Leisure,5,1,7,August,Bus
6148,James Roman,Female,24,Spa Retreat,Warm,Low,Business,1,1,5,August,Car
6149,Vanessa Henderson,Male,19,Countryside,Warm,Medium,Leisure,5,1,10,June,Car
6150,Mrs. Sherri Rosario,Male,63,Ski Resort,Warm,High,Leisure,5,1,1,July,Car
6151,Katherine Johnson,Male,47,Island,Cold,Low,Leisure,2,0,14,June,Airplane
6152,Rita Delacruz,Female,55,Mountain,Cold,Medium,Leisure,4,0,10,August,Ferry
6153,Alexandra Pearson,Male,30,City,Warm,Medium,Leisure,3,1,5,August,Bus
6154,Taylor Carter,Male,35,Island,Warm,Medium,Leisure,1,1,1,July,Train
6155,Brenda Vega,Male,45,City,Warm,High,Leisure,5,0,7,July,Bus
6156,Raymond Ho,Female,25,Winery,Hot,High,Leisure,3,1,8,August,Airplane
6157,Sean Petty,Male,54,Village,Warm,High,Business,1,1,5,August,Ferry
6158,Katherine Taylor,Male,23,Ski Resort,Cold,Medium,Business,1,0,2,July,Train
6159,Gregory Anderson,Male,37,Ski Resort,Cold,High,Leisure,4,0,14,July,Bus
6160,Stephanie Carrillo,Female,36,Mountain,Warm,Low,Leisure,5,0,6,August,Train
6161,Deborah Allen,Female,61,Countryside,Hot,High,Business,5,1,12,August,Bus
6162,Elizabeth Fox,Female,22,Ski Resort,Warm,Low,Leisure,3,1,13,July,Bus
6163,Mark Austin,Male,48,Countryside,Cold,Low,Leisure,2,0,11,June,Bus
6164,Kathryn Johnson,Male,31,Lake,Warm,High,Leisure,2,0,7,August,Airplane
6165,Kristie Spencer,Female,26,Countryside,Warm,Medium,Business,2,1,14,June,Car
6166,Robin Rivera,Male,45,Winery,Warm,Low,Leisure,4,0,5,August,Car
6167,Lisa Perkins,Male,58,Village,Hot,Low,Business,2,1,9,July,Train
6168,Janice Cooper,Male,59,Winery,Warm,High,Business,2,1,2,June,Ferry
6169,Caleb Haynes,Female,36,Mountain,Cold,Medium,Leisure,5,0,1,July,Train
6170,Jacob Ashley,Male,39,City,Cold,Low,Business,5,0,3,June,Car
6171,Tami Vargas,Female,44,Village,Hot,Low,Leisure,5,1,1,July,Car
6172,Kent Hernandez,Female,49,Mountain,Warm,High,Business,2,0,14,June,Airplane
6173,Amy Mills,Female,45,City,Warm,High,Leisure,2,0,7,August,Bus
6174,Kimberly Thornton,Male,20,Village,Warm,High,Business,5,1,9,July,Airplane
6175,Gregory Smith,Female,59,Countryside,Hot,Medium,Leisure,2,1,12,June,Car
6176,Ronald Evans,Male,39,Lake,Hot,High,Business,4,1,11,June,Car
6177,Sonya Frazier,Male,54,Mountain,Hot,High,Leisure,2,1,1,July,Train
6178,David Miller,Female,44,Lake,Warm,High,Business,3,1,12,July,Ferry
6179,Dawn Wiggins,Male,40,Island,Warm,High,Business,2,1,10,July,Ferry
6180,Eric Barrett,Male,32,Spa Retreat,Hot,Low,Business,4,0,14,June,Car
6181,Rita Delgado,Female,33,Photography Expedition,Warm,Medium,Business,3,1,3,July,Train
6182,Wendy Smith,Female,40,Village,Cold,High,Business,1,1,11,July,Ferry
6183,Amber Hughes,Male,20,Winery,Cold,Low,Leisure,3,0,3,July,Train
6184,Paige Burch,Male,55,Spa Retreat,Cold,High,Business,4,0,6,August,Ferry
6185,Jacob Martinez,Male,18,Winery,Warm,Medium,Leisure,1,0,8,July,Bus
6186,Joseph James,Male,18,Island,Warm,Medium,Business,2,0,7,June,Train
6187,Jason Paul,Male,45,Spa Retreat,Warm,Medium,Business,4,1,2,August,Car
6188,Jennifer Graves,Female,31,Countryside,Warm,Low,Business,4,0,3,July,Ferry
6189,Tina Decker,Female,55,Countryside,Cold,Medium,Business,1,0,2,June,Car
6190,Mrs. Kelly Alexander,Male,18,Ski Resort,Cold,Low,Leisure,1,1,9,August,Car
6191,James Nelson,Female,27,Village,Warm,Low,Business,3,1,5,July,Bus
6192,Terry Armstrong,Male,45,Countryside,Hot,Low,Business,5,0,3,June,Ferry
6193,Anthony Myers,Female,48,City,Hot,Medium,Business,5,1,12,July,Ferry
6194,Larry Taylor,Male,50,Lake,Hot,High,Business,1,1,2,August,Bus
6195,Justin Fox,Male,62,Photography Expedition,Warm,High,Leisure,4,1,3,August,Airplane
6196,Linda Thompson,Female,30,Island,Warm,Medium,Business,1,0,5,August,Car
6197,Stephanie Krause,Female,55,Lake,Hot,Medium,Leisure,3,1,8,July,Bus
6198,Tammy Santiago,Female,36,Winery,Cold,Medium,Business,2,0,12,July,Train
6199,Brittany Santiago,Male,44,Spa Retreat,Hot,Low,Leisure,4,1,5,August,Ferry
6200,Joshua Lamb,Female,52,Photography Expedition,Warm,High,Leisure,3,1,8,June,Airplane
6201,Misty Diaz,Female,52,City,Hot,Medium,Leisure,2,1,11,July,Car
6202,Michael Warner,Male,21,Ski Resort,Cold,Low,Business,4,0,8,August,Car
6203,Matthew Murray,Male,25,Island,Hot,Medium,Business,5,1,11,July,Train
6204,Amanda Ho,Male,30,Lake,Warm,Low,Business,1,1,14,August,Car
6205,Fernando Baldwin,Female,28,Winery,Hot,Medium,Business,3,1,4,July,Bus
6206,Larry Mccormick,Female,33,Photography Expedition,Hot,High,Leisure,3,0,12,July,Train
6207,Deborah Villa,Female,23,Island,Hot,High,Leisure,4,1,7,July,Bus
6208,Jason Dorsey,Male,23,Ski Resort,Warm,Medium,Leisure,2,0,9,July,Car
6209,Danielle Thomas,Male,64,Photography Expedition,Warm,Medium,Business,5,0,5,August,Train
6210,Joe Hawkins,Female,38,Lake,Cold,Medium,Business,1,0,14,August,Car
6211,Dustin Perez,Male,41,Ski Resort,Hot,Low,Leisure,3,1,10,July,Airplane
6212,Charles Stone,Female,58,Mountain,Cold,Medium,Business,2,0,10,June,Car
6213,Elizabeth Parker,Male,30,Photography Expedition,Cold,Medium,Business,5,0,7,June,Bus
6214,Mrs. Christine Torres,Male,30,Lake,Cold,Medium,Business,5,1,4,July,Bus
6215,Justin Griffin,Female,24,Winery,Hot,High,Business,3,1,5,August,Train
6216,Jerry Gomez,Female,54,Winery,Hot,High,Leisure,1,1,13,July,Airplane
6217,Andrea Collins,Female,43,Ski Resort,Hot,High,Leisure,4,1,4,August,Ferry
6218,Trevor Kelley,Female,64,Photography Expedition,Cold,Low,Business,4,1,9,August,Train
6219,Dawn Diaz,Male,60,Winery,Warm,Medium,Business,3,0,11,July,Bus
6220,Steven Edwards,Male,37,Photography Expedition,Hot,High,Business,3,0,11,August,Bus
6221,Melissa Brown,Female,25,Village,Cold,Low,Leisure,1,1,3,June,Ferry
6222,Yvonne Adkins,Female,45,Ski Resort,Hot,Low,Business,4,1,3,July,Ferry
6223,Alexis Shields,Male,52,Ski Resort,Hot,Low,Leisure,2,0,8,June,Bus
6224,Charles Aguilar,Female,42,Island,Cold,Low,Business,4,1,13,August,Car
6225,Daniel Martin,Female,28,Ski Resort,Warm,High,Leisure,1,0,12,June,Train
6226,Gina Perry,Male,30,Ski Resort,Hot,Low,Business,5,0,2,July,Bus
6227,Steve Garcia,Female,39,Winery,Cold,High,Business,5,1,14,June,Car
6228,Scott Nguyen,Female,28,Photography Expedition,Hot,Medium,Leisure,5,1,12,August,Ferry
6229,Heather Neal,Female,35,City,Warm,High,Business,4,0,9,August,Car
6230,Hailey Anthony,Male,34,Village,Hot,Low,Leisure,3,0,12,June,Ferry
6231,Dennis Hutchinson,Female,36,City,Cold,Medium,Business,1,0,12,August,Ferry
6232,Cassandra Vasquez,Male,36,Winery,Warm,Low,Business,3,0,11,August,Airplane
6233,Mary Bryant,Female,64,Mountain,Warm,Low,Leisure,4,0,4,July,Bus
6234,Steven Hensley,Female,63,Mountain,Cold,Medium,Leisure,3,1,13,July,Airplane
6235,Gene Bowers,Female,58,Spa Retreat,Warm,Medium,Leisure,2,1,6,August,Bus
6236,Katherine Baker,Male,52,Lake,Cold,Medium,Leisure,2,0,5,July,Bus
6237,Tonya Atkinson,Male,57,Lake,Hot,Medium,Leisure,1,0,7,July,Ferry
6238,Billy Gross,Male,29,Village,Hot,Low,Leisure,4,1,4,July,Car
6239,Ashley Olson,Male,33,Countryside,Hot,Medium,Leisure,4,0,13,August,Ferry
6240,Jill Parks DVM,Male,41,Photography Expedition,Hot,Medium,Leisure,3,1,14,June,Car
6241,Henry Calhoun,Male,38,Village,Hot,Low,Business,1,0,3,August,Ferry
6242,Kimberly Neal,Male,23,Countryside,Hot,Low,Leisure,3,0,14,July,Bus
6243,Derrick Tanner,Male,22,Mountain,Hot,High,Leisure,2,1,14,June,Ferry
6244,Krista Perry,Male,50,Spa Retreat,Hot,High,Leisure,2,1,7,August,Bus
6245,Nicholas Barber,Male,26,Mountain,Warm,High,Business,2,1,4,June,Train
6246,Eddie Gomez,Male,46,Lake,Warm,Medium,Business,5,0,3,July,Ferry
6247,Thomas Miller,Male,24,Island,Warm,Low,Business,3,1,10,June,Ferry
6248,Charles King,Male,50,Countryside,Warm,Low,Business,3,0,4,June,Bus
6249,Dana Cortez,Female,53,Winery,Cold,Medium,Leisure,1,1,6,June,Airplane
6250,Mary Wells MD,Male,49,Village,Cold,High,Business,4,1,2,July,Car
6251,April Valencia,Female,22,Ski Resort,Cold,High,Business,1,1,4,June,Ferry
6252,Dr. Jeremy Marshall MD,Female,29,Village,Cold,High,Leisure,3,0,8,June,Airplane
6253,Tracy Keith,Male,29,City,Hot,High,Leisure,3,1,7,June,Bus
6254,Phillip Stevenson,Female,26,Countryside,Cold,Medium,Leisure,1,0,12,June,Bus
6255,Joan Mccoy,Male,33,Ski Resort,Cold,Medium,Leisure,5,0,3,June,Ferry
6256,Bruce Murphy,Female,27,Spa Retreat,Hot,Low,Business,2,0,10,July,Car
6257,Cynthia White,Female,30,Village,Cold,Low,Business,4,0,7,June,Ferry
6258,Bradley Roberts,Female,62,Island,Hot,High,Leisure,5,0,3,August,Ferry
6259,Lisa Graves,Female,63,Photography Expedition,Cold,Medium,Leisure,5,1,4,July,Car
6260,Dustin Romero,Male,39,Ski Resort,Warm,High,Leisure,2,0,8,August,Airplane
6261,Kyle Stein,Female,27,Countryside,Hot,Low,Leisure,1,1,10,August,Train
6262,Mark Petersen,Male,56,Village,Cold,High,Business,2,1,5,August,Airplane
6263,Joy Ellison,Male,31,Countryside,Hot,High,Leisure,1,0,5,July,Bus
6264,Erin Young,Female,28,City,Warm,Low,Leisure,4,1,6,June,Ferry
6265,Johnny Jones,Female,30,Mountain,Warm,High,Business,3,0,1,August,Airplane
6266,Jesse Mercer,Male,33,Countryside,Cold,High,Leisure,4,0,1,August,Car
6267,Mario Freeman,Male,50,Countryside,Hot,Low,Leisure,4,0,3,June,Train
