,Name,Gender,Age,Destination_Category,Temperature,Budget,Purpose,Num_of_People,Families,Duration,Travel Months,Transportation,Hobby,Language
4344,Leslie Dunn,Male,26,Ski Resort,Cold,Medium,Leisure,5,0,8,July,Airplane,Culinary,EN
4345,David Cortez,Female,22,Lake,Warm,Low,Leisure,5,1,4,August,Bus,Outdoor Exploration,EN
4346,Karen Freeman,Female,20,Lake,Cold,High,Business,2,1,7,July,Ferry,Outdoor Exploration,EN
4347,Margaret Rivera,Male,31,City,Cold,Low,Business,5,0,8,July,Bus,Creative Arts,FR
4348,Ashley Gonzalez,Male,44,Spa Retreat,Hot,High,Business,1,1,7,August,Ferry,Outdoor Exploration,ZH
4349,Arthur Quinn,Male,36,Photography Expedition,Hot,Medium,Business,3,0,14,August,Ferry,Physical Sports,FR
4350,Erin Anderson,Male,53,Lake,Cold,High,Business,4,1,13,July,Bus,Intellectual Pursuits,ZH
4351,Jeffrey Reed,Male,47,Island,Cold,Medium,Business,3,1,2,August,Car,Culinary,FR
4352,Danielle Castaneda,Female,49,Spa Retreat,Hot,Medium,Leisure,5,0,6,August,Airplane,Culinary,ZH
4353,Clifford Haney,Female,61,Winery,Warm,High,Leisure,5,0,12,June,Bus,Creative Arts,FR
4354,Miranda Kelly,Male,61,City,Hot,High,Leisure,5,1,1,July,Airplane,Physical Sports,EN
4355,Tiffany Lewis,Male,42,Mountain,Cold,High,Leisure,1,1,12,August,Airplane,Outdoor Exploration,EN
4356,Jonathan Stein,Female,26,Ski Resort,Hot,Medium,Leisure,4,1,9,July,Airplane,Culinary,ZH
4357,James Johnson,Male,20,Mountain,Cold,Medium,Leisure,4,1,1,August,Airplane,Physical Sports,ZH
4358,Nancy Nelson,Female,55,Spa Retreat,Cold,Low,Business,3,1,2,August,Car,Outdoor Exploration,ZH
4359,Eric Rice,Male,27,Mountain,Cold,Medium,Business,2,0,3,August,Ferry,Outdoor Exploration,ZH
4360,Mary Wright,Male,60,Mountain,Cold,Low,Business,3,0,5,July,Car,Physical Sports,FR
4361,Edward Jacobs,Female,62,Village,Hot,Low,Business,5,0,8,August,Car,Outdoor Exploration,ZH
4362,Douglas Collins,Female,22,Ski Resort,Warm,Low,Leisure,2,1,5,August,Ferry,Creative Arts,FR
4363,Richard Gardner,Male,50,Winery,Hot,High,Leisure,3,0,13,June,Train,Intellectual Pursuits,EN
4364,Kelly Harris,Female,35,Countryside,Hot,Medium,Business,3,0,4,August,Airplane,Intellectual Pursuits,ZH
4365,Tamara Fisher,Male,47,Countryside,Warm,High,Business,1,0,2,August,Train,Creative Arts,FR
4366,Steven Lloyd,Female,48,Ski Resort,Warm,Low,Leisure,2,1,1,July,Train,Physical Sports,EN
4367,Sydney Davis,Male,48,Spa Retreat,Hot,High,Leisure,1,0,13,June,Train,Creative Arts,ZH
4368,Alejandro Harris,Male,32,Photography Expedition,Hot,Medium,Business,4,0,10,June,Ferry,Culinary,ZH
4369,Nicholas Bradley,Female,21,Countryside,Warm,High,Leisure,1,0,2,July,Bus,Intellectual Pursuits,EN
4370,Richard Duke,Male,42,Village,Cold,High,Business,5,1,3,June,Bus,Physical Sports,ZH
4371,Daniel Murphy,Female,26,Ski Resort,Cold,Low,Business,4,0,2,July,Car,Physical Sports,FR
4372,Kenneth Gonzalez,Male,21,Winery,Warm,Medium,Leisure,3,0,6,August,Bus,Creative Arts,FR
4373,Sean Johnson,Male,60,Mountain,Hot,Medium,Business,5,1,12,July,Airplane,Culinary,FR
4374,Jason Davis,Female,48,Photography Expedition,Warm,Low,Business,2,1,14,August,Ferry,Physical Sports,EN
4375,Thomas Roberts,Female,59,Spa Retreat,Warm,Low,Business,4,1,1,June,Train,Outdoor Exploration,FR
4376,Hayley Freeman,Male,24,Countryside,Warm,Medium,Leisure,3,1,13,July,Ferry,Outdoor Exploration,ZH
4377,Sean Huffman,Male,21,Mountain,Hot,Low,Leisure,4,1,12,August,Bus,Intellectual Pursuits,FR
4378,Gary Moore,Female,19,Lake,Warm,High,Leisure,2,0,13,August,Ferry,Creative Arts,EN
4379,Renee Silva,Male,61,Countryside,Warm,High,Business,3,1,13,June,Car,Creative Arts,EN
4380,Charlotte Murray,Male,47,Village,Hot,Low,Business,1,1,4,August,Bus,Culinary,FR
4381,Andrew James,Female,53,Village,Hot,Medium,Leisure,5,1,7,June,Train,Creative Arts,FR
4382,Tracie Byrd,Male,46,City,Cold,Medium,Leisure,2,1,12,August,Bus,Creative Arts,ZH
4383,Jason Pope,Female,53,Countryside,Warm,Medium,Business,3,1,11,August,Bus,Outdoor Exploration,EN
4384,James Delgado,Male,21,Village,Cold,High,Business,4,1,10,July,Train,Outdoor Exploration,EN
4385,Sheila Rubio,Female,44,Ski Resort,Warm,High,Leisure,2,1,7,July,Ferry,Creative Arts,FR
4386,James Wong,Female,21,Countryside,Warm,High,Business,3,1,5,August,Ferry,Intellectual Pursuits,ZH
4387,Michael Cook,Female,22,Village,Warm,Low,Leisure,4,0,9,July,Train,Creative Arts,ZH
4388,Michael Saunders,Female,42,Ski Resort,Hot,Medium,Business,4,0,9,July,Car,Intellectual Pursuits,EN
4389,William Richards,Male,61,Winery,Hot,Medium,Leisure,4,1,4,July,Train,Intellectual Pursuits,ZH
4390,Steven Galloway,Female,45,Village,Warm,High,Business,1,0,1,July,Bus,Creative Arts,EN
4391,Brittany Marquez,Male,42,Photography Expedition,Hot,Medium,Leisure,4,0,2,August,Bus,Creative Arts,EN
4392,Suzanne Olson,Female,27,Village,Warm,Medium,Leisure,4,0,11,June,Train,Outdoor Exploration,ZH
4393,Adrian Pena,Female,64,Spa Retreat,Hot,Medium,Business,3,1,1,July,Ferry,Creative Arts,ZH
4394,Diane Thompson,Male,35,Countryside,Cold,Medium,Business,4,0,12,July,Bus,Physical Sports,FR
4395,Wesley Galvan,Female,62,Countryside,Cold,High,Business,2,1,11,June,Ferry,Physical Sports,FR
4396,Courtney Sparks,Female,39,Winery,Warm,High,Business,4,0,6,July,Train,Culinary,ZH
4397,Janet Pham,Female,34,Lake,Hot,Medium,Business,4,0,11,August,Train,Culinary,ZH
4398,Mark Short,Female,24,Village,Hot,High,Leisure,4,0,13,July,Car,Culinary,ZH
4399,Kristen Barker,Female,62,Lake,Warm,Low,Business,4,0,9,July,Bus,Outdoor Exploration,ZH
4400,Nicholas Bishop,Female,43,Spa Retreat,Cold,High,Business,1,0,4,July,Bus,Physical Sports,ZH
4401,Richard Garcia,Female,38,Photography Expedition,Cold,Low,Leisure,5,1,6,June,Ferry,Culinary,FR
4402,Brad Smith,Female,22,Ski Resort,Warm,Medium,Business,3,0,12,July,Ferry,Physical Sports,EN
4403,Katherine Mack,Male,23,Photography Expedition,Hot,High,Business,5,1,6,August,Airplane,Physical Sports,ZH
4404,Angela Harrell,Male,37,Countryside,Hot,Low,Leisure,5,1,3,August,Car,Physical Sports,EN
4405,Mr. Juan Burke PhD,Male,38,Lake,Cold,Medium,Leisure,5,0,6,July,Bus,Intellectual Pursuits,EN
4406,Sarah Perkins,Female,40,Village,Cold,Low,Leisure,5,0,14,July,Train,Outdoor Exploration,ZH
4407,Nicole Johnson,Female,62,Lake,Hot,Medium,Business,2,1,1,August,Ferry,Physical Sports,ZH
4408,Jennifer Franklin,Female,21,Ski Resort,Warm,High,Leisure,5,1,2,August,Airplane,Intellectual Pursuits,ZH
4409,Ryan Ball,Male,33,City,Warm,Medium,Leisure,4,0,7,June,Bus,Outdoor Exploration,FR
4410,Taylor Gonzalez,Female,64,Island,Warm,Low,Leisure,2,0,12,June,Train,Creative Arts,ZH
4411,Julia Garcia,Male,33,Village,Cold,Medium,Business,3,1,9,June,Train,Outdoor Exploration,ZH
4412,Kristine Carson,Female,33,Countryside,Hot,High,Leisure,4,0,3,July,Airplane,Culinary,FR
4413,John Smith,Female,31,Lake,Warm,Low,Leisure,3,0,10,July,Car,Intellectual Pursuits,EN
4414,Amanda Fisher,Male,38,City,Warm,Medium,Business,3,1,7,August,Train,Physical Sports,EN
4415,Kari Hamilton,Female,41,Spa Retreat,Cold,High,Business,1,0,8,July,Bus,Creative Arts,FR
4416,Anna Lewis,Male,36,Island,Hot,Medium,Leisure,2,1,14,June,Train,Intellectual Pursuits,FR
4417,Jeffrey Taylor,Female,28,Winery,Cold,High,Leisure,5,0,2,June,Car,Culinary,ZH
4418,Mr. Paul Patel MD,Male,47,Village,Warm,Low,Leisure,2,1,3,June,Train,Outdoor Exploration,EN
4419,Scott Miller,Male,34,Countryside,Hot,High,Business,2,0,10,August,Train,Outdoor Exploration,EN
4420,Joseph Peterson,Female,54,Lake,Warm,High,Leisure,1,1,6,June,Car,Intellectual Pursuits,ZH
4421,Zachary Lam,Female,46,Winery,Cold,Medium,Business,4,1,10,June,Bus,Intellectual Pursuits,EN
4422,Daniel Acosta,Female,47,Photography Expedition,Cold,Medium,Business,3,1,3,June,Airplane,Creative Arts,EN
4423,Thomas Horton,Female,22,City,Hot,High,Business,5,0,6,August,Ferry,Physical Sports,ZH
4424,Dawn Rogers,Female,24,Photography Expedition,Warm,High,Leisure,4,1,7,August,Bus,Physical Sports,EN
4425,Susan Melendez,Male,23,Mountain,Warm,Low,Business,3,1,10,August,Car,Creative Arts,EN
4426,Janice Perez,Female,32,Island,Warm,Medium,Business,4,0,2,June,Train,Physical Sports,EN
4427,Alyssa Washington,Male,60,Photography Expedition,Warm,High,Leisure,4,1,9,August,Car,Creative Arts,EN
4428,Brandon Hensley,Female,52,Winery,Warm,Low,Leisure,2,0,10,July,Airplane,Culinary,ZH
4429,Maria Tucker,Male,62,Island,Hot,Low,Leisure,2,1,10,July,Car,Physical Sports,EN
4430,Kristin Daniel,Female,26,Spa Retreat,Hot,Medium,Business,1,0,2,July,Ferry,Creative Arts,ZH
4431,Andrew Baird,Male,32,Winery,Cold,Medium,Leisure,1,1,7,July,Car,Creative Arts,ZH
4432,Erica Mcbride,Male,26,Village,Warm,Low,Leisure,5,0,7,August,Ferry,Creative Arts,FR
4433,Kelli Brown,Male,39,Ski Resort,Hot,High,Business,4,1,4,August,Bus,Intellectual Pursuits,ZH
4434,Megan Rivera,Female,31,Island,Hot,Medium,Business,2,1,1,July,Ferry,Intellectual Pursuits,FR
4435,Denise Stephens,Male,58,Lake,Hot,Low,Business,4,1,5,July,Train,Outdoor Exploration,EN
4436,Jamie Sharp,Female,49,Mountain,Warm,High,Leisure,2,1,10,August,Airplane,Intellectual Pursuits,EN
4437,Michelle Martinez,Female,58,Spa Retreat,Cold,Low,Leisure,5,1,13,July,Car,Outdoor Exploration,ZH
4438,Stephen Black,Male,47,Ski Resort,Warm,High,Leisure,4,0,13,June,Car,Intellectual Pursuits,ZH
4439,Jeremy Beard,Female,53,Spa Retreat,Hot,Low,Leisure,5,0,6,June,Ferry,Intellectual Pursuits,FR
4440,David Hendricks,Male,29,Winery,Warm,Medium,Business,5,0,12,June,Airplane,Creative Arts,EN
4441,Darren Green,Female,49,Photography Expedition,Warm,Low,Business,4,1,12,July,Bus,Creative Arts,EN
4442,Christina Gonzales,Male,21,Photography Expedition,Warm,High,Business,3,1,8,June,Car,Outdoor Exploration,EN
4443,Monica Edwards,Male,45,Lake,Cold,Medium,Business,2,0,1,August,Car,Intellectual Pursuits,FR
4444,Sarah Rose,Male,64,Island,Warm,Medium,Business,5,1,9,July,Ferry,Physical Sports,EN
4445,Steven Rogers,Female,31,Village,Hot,High,Business,3,0,12,July,Airplane,Physical Sports,ZH
4446,Bryan Rodriguez,Male,32,Mountain,Hot,Medium,Business,1,1,7,August,Train,Culinary,FR
4447,Caleb Meyer,Female,59,Spa Retreat,Hot,Low,Leisure,4,1,10,July,Airplane,Creative Arts,EN
4448,Shawn Smith,Male,31,City,Hot,High,Business,3,1,11,June,Train,Culinary,EN
4449,Marissa Lucero,Male,46,Village,Warm,Medium,Business,4,0,2,June,Train,Intellectual Pursuits,FR
4450,Dr. Richard Edwards,Male,35,Spa Retreat,Cold,Medium,Business,4,0,14,August,Ferry,Intellectual Pursuits,EN
4451,William Deleon,Male,64,City,Hot,High,Leisure,5,1,14,June,Ferry,Intellectual Pursuits,ZH
4452,Michelle Owens,Male,33,Island,Hot,Medium,Leisure,1,0,5,August,Ferry,Creative Arts,ZH
4453,Melanie Owen,Female,47,Photography Expedition,Cold,Low,Leisure,2,1,13,August,Airplane,Intellectual Pursuits,ZH
4454,Alexander Garcia,Female,26,Ski Resort,Hot,High,Business,5,0,5,July,Ferry,Creative Arts,FR
4455,Kelly Cole,Male,48,Lake,Hot,Medium,Business,1,0,10,July,Car,Outdoor Exploration,FR
4456,Brooke Bennett,Male,61,Mountain,Warm,High,Leisure,1,0,7,August,Train,Culinary,EN
4457,Melissa Berger,Male,42,Countryside,Hot,Low,Leisure,2,1,3,August,Car,Outdoor Exploration,EN
4458,Lynn Castro,Female,60,Ski Resort,Hot,High,Leisure,4,0,12,July,Ferry,Intellectual Pursuits,EN
4459,Jackie Morgan,Male,47,Ski Resort,Hot,Low,Business,5,0,7,June,Airplane,Culinary,FR
4460,James Mendoza,Male,64,Island,Warm,Medium,Business,1,1,14,July,Ferry,Physical Sports,ZH
4461,Christopher Pollard,Male,52,City,Warm,Low,Leisure,2,1,5,June,Airplane,Physical Sports,ZH
4462,Austin Bentley,Female,56,Ski Resort,Warm,Low,Business,4,1,2,June,Train,Intellectual Pursuits,EN
4463,Nathan Cox,Male,56,Winery,Cold,Low,Leisure,5,0,9,August,Bus,Outdoor Exploration,FR
4464,Michele Taylor,Female,50,Winery,Cold,Medium,Business,4,0,10,July,Ferry,Creative Arts,EN
4465,Michael Hall,Male,40,Countryside,Warm,Medium,Business,5,1,12,August,Car,Physical Sports,ZH
4466,Erin Williams,Female,21,Photography Expedition,Hot,High,Leisure,5,1,9,June,Car,Intellectual Pursuits,FR
4467,Matthew Roach,Male,48,Ski Resort,Hot,High,Leisure,4,0,12,August,Airplane,Creative Arts,ZH
4468,Austin Anderson,Male,62,Village,Warm,Low,Leisure,3,0,3,July,Bus,Intellectual Pursuits,EN
4469,Eugene Acosta,Female,51,Winery,Warm,High,Leisure,1,0,8,July,Bus,Outdoor Exploration,FR
4470,Craig Mcintyre,Female,26,Countryside,Hot,High,Leisure,1,0,14,June,Airplane,Creative Arts,ZH
4471,Jimmy Mccoy,Male,32,Mountain,Hot,Low,Leisure,2,0,7,June,Bus,Intellectual Pursuits,EN
4472,Justin Smith,Female,60,Ski Resort,Warm,Medium,Leisure,1,1,5,August,Ferry,Intellectual Pursuits,EN
4473,Jacob Fowler,Male,42,Photography Expedition,Cold,High,Leisure,3,1,12,June,Car,Culinary,ZH
4474,Ryan Patterson,Female,18,Spa Retreat,Hot,High,Leisure,1,0,12,June,Bus,Intellectual Pursuits,FR
4475,Michael Collins,Female,57,Mountain,Hot,High,Business,4,1,3,June,Ferry,Intellectual Pursuits,ZH
4476,Tammie Sims,Female,53,Mountain,Hot,Low,Business,2,1,3,July,Bus,Outdoor Exploration,EN
4477,Michele Sosa,Female,31,Countryside,Cold,High,Leisure,5,0,3,June,Car,Outdoor Exploration,EN
4478,Kelly Harvey,Female,37,Winery,Warm,Medium,Business,1,1,12,June,Ferry,Creative Arts,ZH
4479,Kathleen Doyle,Male,41,Island,Cold,Medium,Business,5,1,5,June,Car,Outdoor Exploration,EN
4480,Jorge Hurley,Male,53,Mountain,Warm,High,Leisure,4,0,9,June,Car,Outdoor Exploration,EN
4481,Jennifer Humphrey,Female,39,Ski Resort,Hot,Medium,Business,2,0,6,July,Train,Physical Sports,ZH
4482,Jessica Moss,Female,54,Winery,Hot,High,Leisure,1,0,13,June,Ferry,Creative Arts,ZH
4483,Michelle Murphy,Female,27,Countryside,Warm,Medium,Business,4,0,3,June,Bus,Intellectual Pursuits,EN
4484,Edward Medina,Female,53,Mountain,Hot,Medium,Business,3,0,14,July,Ferry,Creative Arts,EN
4485,Justin Mitchell,Female,43,Ski Resort,Cold,Low,Leisure,4,0,14,August,Car,Culinary,ZH
4486,Miguel Murphy,Female,19,Ski Resort,Hot,Low,Business,2,1,3,June,Ferry,Physical Sports,ZH
4487,Jennifer Simmons,Female,61,Lake,Cold,Low,Business,3,1,13,July,Bus,Physical Sports,FR
4488,Andrew Pruitt,Male,18,Winery,Cold,Medium,Leisure,1,1,11,August,Car,Outdoor Exploration,FR
4489,Mary Fletcher,Female,31,Mountain,Hot,Medium,Leisure,4,0,10,August,Ferry,Intellectual Pursuits,ZH
4490,Lindsay Phillips,Male,55,Island,Hot,High,Leisure,5,0,13,July,Car,Outdoor Exploration,FR
4491,Casey Johnson,Female,24,Photography Expedition,Warm,Low,Business,1,0,12,June,Train,Intellectual Pursuits,FR
4492,Faith Bolton,Female,37,Spa Retreat,Warm,Medium,Business,5,1,11,June,Airplane,Intellectual Pursuits,FR
4493,Tanya Harrison,Female,54,Island,Hot,Low,Business,2,1,9,August,Ferry,Outdoor Exploration,ZH
4494,Jacob Glover,Female,40,City,Cold,Medium,Leisure,1,1,5,July,Ferry,Physical Sports,FR
4495,Anthony Ellison,Female,64,City,Hot,Medium,Business,5,0,10,July,Bus,Creative Arts,EN
4496,Ricky Brooks,Male,47,Village,Hot,Medium,Business,1,0,12,August,Airplane,Culinary,EN
4497,Wendy Young,Female,43,Lake,Cold,High,Leisure,3,0,8,August,Airplane,Intellectual Pursuits,FR
4498,Jennifer Taylor,Female,49,Winery,Cold,High,Business,2,1,11,August,Ferry,Physical Sports,EN
4499,Brian Johnson,Male,23,Spa Retreat,Cold,High,Leisure,1,1,1,July,Car,Intellectual Pursuits,ZH
4500,Paul Jones,Male,35,Ski Resort,Cold,High,Business,5,0,8,August,Ferry,Physical Sports,EN
4501,Warren Hardy,Female,47,Photography Expedition,Warm,High,Business,1,0,9,June,Airplane,Intellectual Pursuits,FR
4502,Laura Case,Female,34,Photography Expedition,Hot,Low,Leisure,4,0,10,June,Bus,Culinary,EN
4503,Matthew Vaughan,Male,41,Lake,Cold,Low,Leisure,5,1,5,July,Airplane,Culinary,EN
4504,Emily Baxter,Female,62,Winery,Cold,Low,Leisure,1,0,12,August,Airplane,Outdoor Exploration,FR
4505,Brooke Dennis,Female,45,Winery,Cold,High,Leisure,1,1,2,June,Bus,Intellectual Pursuits,ZH
4506,Justin Walsh,Male,39,Ski Resort,Hot,High,Leisure,3,0,8,June,Bus,Culinary,EN
4507,Sharon Roberts,Male,55,City,Hot,Medium,Leisure,4,1,7,June,Car,Outdoor Exploration,FR
4508,James Strong,Female,25,City,Hot,Medium,Leisure,3,1,11,June,Train,Physical Sports,FR
4509,Heather Watts,Female,56,Countryside,Hot,Medium,Leisure,2,0,1,August,Ferry,Creative Arts,ZH
4510,Valerie Martinez,Female,52,Spa Retreat,Cold,Low,Business,1,0,9,August,Car,Intellectual Pursuits,EN
4511,Jacob Lowe,Male,49,Countryside,Cold,Medium,Leisure,4,0,7,August,Train,Outdoor Exploration,EN
4512,Rebecca Cooke,Male,43,Spa Retreat,Hot,High,Leisure,5,0,3,August,Bus,Culinary,FR
4513,Amanda Nielsen,Male,52,Island,Hot,High,Business,3,0,8,June,Ferry,Intellectual Pursuits,FR
4514,Chad Solomon,Male,24,City,Warm,High,Leisure,5,1,2,July,Car,Outdoor Exploration,ZH
4515,Daniel Campos,Male,61,Island,Warm,Low,Leisure,4,1,5,August,Ferry,Intellectual Pursuits,ZH
4516,Tanya Keller,Male,27,Countryside,Warm,Medium,Business,2,1,5,July,Car,Physical Sports,FR
4517,Kevin Long,Male,30,Mountain,Warm,High,Business,4,0,14,June,Airplane,Creative Arts,EN
4518,Bethany Pollard,Female,64,Spa Retreat,Cold,Medium,Business,3,1,8,August,Ferry,Creative Arts,FR
4519,Thomas Keith,Female,48,City,Hot,Low,Business,2,0,9,June,Ferry,Culinary,EN
4520,Denise Martinez,Female,42,Countryside,Cold,Low,Leisure,4,1,14,August,Train,Culinary,FR
4521,Sandra Hartman,Female,29,Ski Resort,Warm,Medium,Leisure,4,1,3,July,Train,Creative Arts,FR
4522,Gary Roberts,Female,34,Countryside,Hot,Low,Business,3,1,11,July,Car,Physical Sports,ZH
4523,Bryan Harrell,Male,35,Photography Expedition,Warm,Medium,Business,4,0,2,July,Bus,Outdoor Exploration,ZH
4524,Alyssa Ellis,Female,35,Lake,Warm,Low,Business,3,1,5,June,Train,Culinary,ZH
4525,Warren Hardy,Female,24,Mountain,Hot,Low,Business,3,0,6,July,Bus,Physical Sports,FR
4526,Dana Allen,Male,35,Island,Hot,Low,Business,4,0,11,July,Ferry,Intellectual Pursuits,ZH
4527,Daniel Leonard,Female,46,Lake,Hot,Medium,Leisure,4,1,7,August,Bus,Physical Sports,EN
4528,Philip Davis,Female,37,Mountain,Hot,Medium,Leisure,2,0,12,June,Train,Outdoor Exploration,EN
4529,Earl Fuller,Female,64,Lake,Cold,Low,Business,1,1,8,August,Car,Culinary,FR
4530,Patricia Butler,Male,47,Village,Cold,Low,Business,2,1,4,July,Train,Culinary,ZH
4531,Audrey Knapp DVM,Female,61,Ski Resort,Warm,High,Business,3,1,3,July,Bus,Culinary,EN
4532,Andre Young,Male,34,Island,Cold,High,Business,3,1,5,August,Ferry,Intellectual Pursuits,EN
4533,Spencer Anderson,Female,62,Countryside,Hot,Low,Business,4,0,1,June,Bus,Creative Arts,EN
4534,Kyle Brown,Female,18,Winery,Warm,Low,Leisure,1,0,9,July,Bus,Creative Arts,FR
4535,Robert Huffman,Male,64,Mountain,Warm,Medium,Business,2,1,11,July,Bus,Creative Arts,EN
4536,Jennifer Clark,Female,56,Island,Hot,High,Business,3,0,2,July,Train,Intellectual Pursuits,EN
4537,Wyatt Gordon,Female,58,Countryside,Warm,Low,Business,5,0,4,June,Train,Culinary,EN
4538,Jesus Ferguson,Male,32,Spa Retreat,Hot,High,Leisure,4,1,8,August,Ferry,Physical Sports,ZH
4539,Eric Mccormick,Male,27,Photography Expedition,Cold,Low,Business,5,1,4,July,Airplane,Culinary,ZH
4540,Travis Lucero,Male,42,Mountain,Warm,Low,Business,3,0,7,July,Airplane,Creative Arts,EN
4541,Curtis Alvarado,Female,24,City,Hot,Low,Leisure,4,0,9,June,Airplane,Physical Sports,ZH
4542,Steven Skinner,Male,58,Winery,Cold,High,Leisure,3,0,13,June,Ferry,Outdoor Exploration,ZH
4543,Sarah Wu,Male,40,City,Hot,Medium,Leisure,1,0,12,June,Car,Culinary,ZH
4544,Claudia Thomas,Male,57,Photography Expedition,Warm,Medium,Leisure,2,1,2,June,Ferry,Physical Sports,EN
4545,Nancy Davis,Male,24,Countryside,Cold,Medium,Business,4,0,4,July,Train,Creative Arts,ZH
4546,Sandra Green,Female,61,Village,Hot,Low,Business,3,0,1,August,Train,Creative Arts,ZH
4547,Mr. Christopher Robinson,Female,27,Ski Resort,Cold,Medium,Business,1,0,13,June,Airplane,Creative Arts,EN
4548,Derek Mckinney,Male,36,Winery,Cold,Medium,Business,2,0,14,July,Car,Physical Sports,ZH
4549,Drew Hansen,Male,54,Countryside,Warm,Low,Business,2,0,9,July,Train,Culinary,EN
4550,Michelle Walker,Female,24,Island,Hot,Low,Leisure,2,1,9,June,Train,Intellectual Pursuits,FR
4551,Steven Martin,Male,37,Village,Warm,High,Leisure,1,0,1,July,Train,Outdoor Exploration,ZH
4552,Mary Horton,Female,49,Photography Expedition,Hot,Medium,Business,4,0,4,June,Car,Outdoor Exploration,ZH
4553,David Riley,Female,52,Ski Resort,Cold,High,Leisure,4,0,8,June,Airplane,Culinary,EN
4554,Brian Cooper,Male,58,Ski Resort,Cold,High,Business,1,1,5,August,Car,Culinary,FR
4555,Jessica Ortiz,Female,51,Ski Resort,Cold,Low,Business,2,1,11,June,Airplane,Physical Sports,ZH
4556,Lauren Estrada,Female,64,Mountain,Hot,High,Business,3,1,12,July,Airplane,Outdoor Exploration,EN
4557,Christopher Leach,Female,55,Ski Resort,Hot,High,Business,5,1,14,August,Airplane,Culinary,FR
4558,Brett Allen,Female,49,Spa Retreat,Warm,Low,Business,1,0,11,July,Bus,Outdoor Exploration,ZH
4559,Erica Dyer,Male,21,Lake,Hot,Low,Business,1,1,11,June,Ferry,Intellectual Pursuits,ZH
4560,Megan Hawkins,Male,62,City,Cold,Medium,Business,3,0,5,August,Ferry,Culinary,ZH
4561,Vanessa Shields,Male,36,Mountain,Warm,Medium,Business,5,1,14,July,Airplane,Culinary,EN
4562,Barbara Tapia,Male,57,Winery,Cold,High,Business,3,1,2,July,Bus,Intellectual Pursuits,FR
4563,Jeremy Ho,Male,55,Winery,Cold,Low,Leisure,5,1,1,June,Bus,Intellectual Pursuits,EN
4564,Ernest Greer,Female,58,Lake,Cold,High,Leisure,1,1,6,July,Airplane,Physical Sports,ZH
4565,Katherine Brown,Male,25,Lake,Warm,Medium,Business,4,1,13,June,Train,Intellectual Pursuits,FR
4566,Lauren Torres,Female,50,Village,Hot,High,Leisure,4,0,9,June,Bus,Intellectual Pursuits,EN
4567,Michael Perkins,Female,64,Mountain,Warm,Medium,Leisure,3,1,3,August,Ferry,Culinary,EN
4568,Steven Melendez,Female,27,Countryside,Cold,Medium,Leisure,4,0,1,August,Airplane,Creative Arts,EN
4569,Lindsay Johnson,Male,60,Spa Retreat,Hot,High,Leisure,5,0,6,June,Ferry,Physical Sports,ZH
4570,Richard Miller,Female,54,Island,Hot,High,Business,5,0,4,July,Train,Physical Sports,ZH
4571,Nicholas Wheeler,Female,38,Village,Warm,Low,Business,4,1,7,June,Ferry,Physical Sports,ZH
4572,Holly Scott,Male,31,City,Hot,Medium,Business,3,1,9,June,Train,Intellectual Pursuits,EN
4573,Michael Long,Male,64,Lake,Warm,Low,Leisure,5,0,2,August,Train,Creative Arts,FR
